Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr22	18560569	18560569	GABP_K562	18560489	18560783	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_K562	18560489	18560783	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_K562	18560489	18560783	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_H1HESC	18560520	18560775	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_H1HESC	18560520	18560775	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_H1HESC	18560520	18560775	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HEPG2	18560515	18560767	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HEPG2	18560515	18560767	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HEPG2	18560515	18560767	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HELAS3	18560524	18560663	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HELAS3	18560524	18560663	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_HELAS3	18560524	18560663	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_GM12878	18560546	18560640	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_GM12878	18560546	18560640	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	GABP_GM12878	18560546	18560640	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
