Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr10	13341377	13341377	POL2_HELAS3	13341333	13341877	NM_006214	13340245	13341966	INTRON8	PHYH	5264	hsa04146
chr10	13341377	13341377	POL2_HELAS3	13341333	13341877	NM_001037537	13337606	13341418	INTRON7	PHYH	5264	hsa04146
chr10	13341377	13341377	POL2_HELAS3	13341338	13341647	NM_006214	13340245	13341966	INTRON8	PHYH	5264	hsa04146
chr10	13341377	13341377	POL2_HELAS3	13341338	13341647	NM_001037537	13337606	13341418	INTRON7	PHYH	5264	hsa04146
chr22	18560569	18560569	POL2_ECC1	18560504	18560569	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_ECC1	18560504	18560569	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_ECC1	18560504	18560569	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12892	18560380	18560610	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12892	18560380	18560610	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12892	18560380	18560610	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_K562	18560330	18560625	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_K562	18560330	18560625	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_K562	18560330	18560625	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM18505	18560369	18560648	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM18505	18560369	18560648	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM18505	18560369	18560648	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12878	18560374	18560637	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12878	18560374	18560637	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12878	18560374	18560637	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_HEPG2	18560385	18560640	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_HEPG2	18560385	18560640	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_HEPG2	18560385	18560640	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12892	18560380	18560610	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	POL2_GM12892	18560380	18560610	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
