Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	ZBTB7ASC34508_K562	12996334	12996543	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12996334	12996543	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12996334	12996543	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12996334	12996543	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997000	12997209	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997000	12997209	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997000	12997209	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997000	12997209	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997583	12997792	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997583	12997792	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997583	12997792	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12997583	12997792	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12998348	12998557	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12998348	12998557	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12998348	12998557	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	ZBTB7ASC34508_K562	12998348	12998557	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
