Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_015090	204939875	204942402	INTRON11	NFASC	23114	hsa04514
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_001160332	204939875	204942402	INTRON11	NFASC	23114	hsa04514
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_001160333	204939875	204942402	INTRON10	NFASC	23114	hsa04514
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_001005388	204939875	204942402	INTRON11	NFASC	23114	hsa04514
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_001005389	204939875	204942402	INTRON11	NFASC	23114	hsa04514
chr1	204940971	204940971	CTCF_WERIRB1	204940864	204941073	NM_001160331	204939875	204942402	INTRON9	NFASC	23114	hsa04514
chr3	37489414	37489414	CTCF_H1HESC	37489283	37489532	NM_002207	37483812	37491811	5P2	ITGA9	3680	hsa04514
chr19	495721	495721	CTCF_GM12878	495662	495981	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_GM12878	495662	495981	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HELAS3	495648	495878	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HELAS3	495648	495878	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_K562	495643	495926	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_K562	495643	495926	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HUVEC	495660	495945	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HUVEC	495660	495945	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_OSTEOBL	495660	495964	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_OSTEOBL	495660	495964	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_A549	495714	495897	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_A549	495714	495897	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HMEC	495696	495945	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HMEC	495696	495945	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHA	495668	495983	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHA	495668	495983	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HSMM	495665	495928	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HSMM	495665	495928	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHEK	495662	495961	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHEK	495662	495961	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_GM06990	495667	495939	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_GM06990	495667	495939	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHLF	495668	495957	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHLF	495668	495957	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_AG09309	495694	495949	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_AG09309	495694	495949	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_AG10803	495687	495930	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_AG10803	495687	495930	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_K562	495685	495942	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_K562	495685	495942	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HUVEC	495686	495951	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HUVEC	495686	495951	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_BJ	495690	495953	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_BJ	495690	495953	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HEE	495688	495963	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_HEE	495688	495963	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_SKNSHRA	495691	495941	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_SKNSHRA	495691	495941	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHDFAD	495695	495954	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_NHDFAD	495695	495954	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_GM12865	495704	495931	NM_130762	494489	496488	5P1	MADCAM1	8174	hsa04514
chr19	495721	495721	CTCF_GM12865	495704	495931	NM_130760	494489	496488	5P1	MADCAM1	8174	hsa04514
