Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	TAF1_H1HESC	170862190	170862480	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_H1HESC	170862190	170862480	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_H1HESC	170862190	170862480	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_H1HESC	170862190	170862480	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_K562	170862212	170862483	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_K562	170862212	170862483	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12878	170862234	170862443	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12878	170862234	170862443	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12892	170862249	170862472	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12892	170862249	170862472	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_HELAS3	170862247	170862466	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_HELAS3	170862247	170862466	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12892	170862249	170862472	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_GM12892	170862249	170862472	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_HEPG2	170862256	170862460	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_HEPG2	170862256	170862460	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_K562	170862330	170862433	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	TAF1_K562	170862330	170862433	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
