Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr1	95145452	95145452	chr1	95145340	95145489	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr1	219947899	219947899	chr1	219947820	219947969	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr1	219947899	219947899	chr1	219947820	219947969	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr2	45113851	45113851	chr2	45113760	45113909	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224280	238224429	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224280	238224429	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462980	4463129	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr4	55526919	55526919	chr4	55526880	55527029	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941060	57941209	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941080	57941229	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr4	186909595	186909595	chr4	186909520	186909669	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr4	186909595	186909595	chr4	186909520	186909669	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr5	55422680	55422680	chr5	55422680	55422829	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr5	55422680	55422680	chr5	55422680	55422829	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767140	70767289	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767140	70767289	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr5	78041975	78041975	chr5	78041860	78042009	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr5	78041975	78041975	chr5	78041920	78042069	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805540	137805689	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805620	137805769	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822840	137822989	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822840	137822989	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84139980	84140129	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr6	136359445	136359445	chr6	136359420	136359569	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
chr8	18467518	18467518	chr8	18467380	18467529	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr8	79045301	79045301	chr8	79045160	79045309	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr8	119017884	119017884	chr8	119017840	119017989	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	HMF	HMF-DS13368.peaks.fdr0.01.hg19.bed
chr8	119356465	119356465	chr8	119356320	119356469	HMF	HMF-DS13363.peaks.fdr0.01.hg19.bed
