Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	89546802	89546802	chr1	89546700	89546849	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr1	234348401	234348401	chr1	234348380	234348529	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr3	23204023	23204023	chr3	23203740	23204029	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr3	196019679	196019679	chr3	196019580	196019729	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr6	183916	183916	chr6	183800	183949	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr6	6712344	6712344	chr6	6712220	6712369	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr6	119528315	119528315	chr6	119528200	119528349	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862300	170862449	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862280	170862429	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr7	130704374	130704374	chr7	130704320	130704469	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr7	130704374	130704374	chr7	130704340	130704489	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr7	150130751	150130751	chr7	150130700	150130849	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr8	26437075	26437075	chr8	26437060	26437209	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr8	94944608	94944608	chr8	94944560	94944709	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr8	135612744	135612744	chr8	135612660	135612809	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr8	135612744	135612744	chr8	135612660	135612809	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299240	58299389	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr17	33864706	33864706	chr17	33864700	33864849	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495700	495849	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495720	495869	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769640	4769789	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769620	4769769	GM06990	GM06990-DS7784.peaks.fdr0.01.hg19.bed
chr20	49426987	49426987	chr20	49426960	49427109	GM06990	GM06990-DS7748.peaks.fdr0.01.hg19.bed
