Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727385	7728152	FB0167P	FB0167PDukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36787815	36789601	FB0167P	FB0167PDukeDNaseSeq.pk
chr1	113248364	113248364	chr1	113247269	113248371	FB0167P	FB0167PDukeDNaseSeq.pk
chr2	177146274	177146274	chr2	177146073	177146324	FB0167P	FB0167PDukeDNaseSeq.pk
chr2	221063850	221063850	chr2	221063674	221064019	FB0167P	FB0167PDukeDNaseSeq.pk
chr2	238635136	238635136	chr2	238635109	238635345	FB0167P	FB0167PDukeDNaseSeq.pk
chr3	4463007	4463007	chr3	4462946	4463195	FB0167P	FB0167PDukeDNaseSeq.pk
chr3	19931169	19931169	chr3	19930600	19931178	FB0167P	FB0167PDukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379401	44380538	FB0167P	FB0167PDukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968658	52969023	FB0167P	FB0167PDukeDNaseSeq.pk
chr3	122388463	122388463	chr3	122388179	122388540	FB0167P	FB0167PDukeDNaseSeq.pk
chr4	55526919	55526919	chr4	55526779	55527096	FB0167P	FB0167PDukeDNaseSeq.pk
chr4	57941159	57941159	chr4	57940983	57941229	FB0167P	FB0167PDukeDNaseSeq.pk
chr4	88313178	88313178	chr4	88311793	88313210	FB0167P	FB0167PDukeDNaseSeq.pk
chr4	170580817	170580817	chr4	170580817	170581799	FB0167P	FB0167PDukeDNaseSeq.pk
chr4	186909595	186909595	chr4	186909143	186909836	FB0167P	FB0167PDukeDNaseSeq.pk
chr5	137797379	137797379	chr5	137796964	137797453	FB0167P	FB0167PDukeDNaseSeq.pk
chr5	137802403	137802403	chr5	137802323	137802433	FB0167P	FB0167PDukeDNaseSeq.pk
chr5	137822865	137822865	chr5	137822686	137823113	FB0167P	FB0167PDukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913153	167914121	FB0167P	FB0167PDukeDNaseSeq.pk
chr6	84140037	84140037	chr6	84139957	84140156	FB0167P	FB0167PDukeDNaseSeq.pk
chr6	130073290	130073290	chr6	130073062	130073438	FB0167P	FB0167PDukeDNaseSeq.pk
chr6	138409766	138409766	chr6	138409497	138409820	FB0167P	FB0167PDukeDNaseSeq.pk
chr6	160210060	160210060	chr6	160209809	160210117	FB0167P	FB0167PDukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862045	170862600	FB0167P	FB0167PDukeDNaseSeq.pk
chr8	26437075	26437075	chr8	26435751	26437239	FB0167P	FB0167PDukeDNaseSeq.pk
chr8	95316255	95316255	chr8	95315772	95316361	FB0167P	FB0167PDukeDNaseSeq.pk
chr8	119356465	119356465	chr8	119356234	119356543	FB0167P	FB0167PDukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983360	115984081	FB0167P	FB0167PDukeDNaseSeq.pk
chr10	13341377	13341377	chr10	13341186	13342334	FB0167P	FB0167PDukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600080	47600875	FB0167P	FB0167PDukeDNaseSeq.pk
chr11	47907640	47907640	chr11	47907512	47907959	FB0167P	FB0167PDukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390345	49391216	FB0167P	FB0167PDukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299095	58299486	FB0167P	FB0167PDukeDNaseSeq.pk
chr12	58705074	58705074	chr12	58704578	58705114	FB0167P	FB0167PDukeDNaseSeq.pk
chr12	124983615	124983615	chr12	124981173	124983779	FB0167P	FB0167PDukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364419	111367038	FB0167P	FB0167PDukeDNaseSeq.pk
chr14	34155697	34155697	chr14	34155473	34155832	FB0167P	FB0167PDukeDNaseSeq.pk
chr14	52250689	52250689	chr14	52250553	52250815	FB0167P	FB0167PDukeDNaseSeq.pk
chr14	59922319	59922319	chr14	59922241	59922421	FB0167P	FB0167PDukeDNaseSeq.pk
chr14	104859418	104859418	chr14	104859029	104859591	FB0167P	FB0167PDukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90894858	90896131	FB0167P	FB0167PDukeDNaseSeq.pk
chr15	99498084	99498084	chr15	99497640	99498188	FB0167P	FB0167PDukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1476874	1482695	FB0167P	FB0167PDukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492297	1497760	FB0167P	FB0167PDukeDNaseSeq.pk
chr16	1499376	1499376	chr16	1499220	1499705	FB0167P	FB0167PDukeDNaseSeq.pk
chr16	57771125	57771125	chr16	57768794	57771188	FB0167P	FB0167PDukeDNaseSeq.pk
chr17	959514	959514	chr17	959098	959674	FB0167P	FB0167PDukeDNaseSeq.pk
chr17	3591821	3591821	chr17	3591260	3591994	FB0167P	FB0167PDukeDNaseSeq.pk
chr17	4316477	4316477	chr17	4316434	4316868	FB0167P	FB0167PDukeDNaseSeq.pk
chr17	42754776	42754776	chr17	42754613	42754777	FB0167P	FB0167PDukeDNaseSeq.pk
chr17	74519373	74519373	chr17	74519210	74519495	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	495721	495721	chr19	495140	495934	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	1828947	1828947	chr19	1828659	1829046	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	1847697	1847697	chr19	1847334	1849011	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	4555309	4555309	chr19	4554969	4555757	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	4585170	4585170	chr19	4584868	4585226	FB0167P	FB0167PDukeDNaseSeq.pk
chr19	4769739	4769739	chr19	4769492	4769850	FB0167P	FB0167PDukeDNaseSeq.pk
