Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727760	7727909	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727760	7727909	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr1	42680326	42680326	chr1	42680320	42680469	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr1	219945685	219945685	chr1	219945640	219945789	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr2	177146274	177146274	chr2	177146160	177146309	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063740	221063889	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224280	238224429	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr2	238235081	238235081	chr2	238235080	238235229	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr2	238235081	238235081	chr2	238235020	238235169	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr3	99352911	99352911	chr3	99352840	99352989	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr3	99352911	99352911	chr3	99352840	99352989	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388380	122388529	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
chr3	148466362	148466362	chr3	148466240	148466389	HBMEC	HBMEC-DS13806.peaks.fdr0.01.hg19.bed
chr3	148466362	148466362	chr3	148466240	148466389	HBMEC	HBMEC-DS13817.peaks.fdr0.01.hg19.bed
