Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727720	7727869	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr1	89546802	89546802	chr1	89546740	89546889	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr1	89546802	89546802	chr1	89546800	89546949	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr4	40196548	40196548	chr4	40196540	40196689	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr6	183916	183916	chr6	183800	183949	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr6	183916	183916	chr6	183800	183949	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr6	6712344	6712344	chr6	6712260	6712409	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr6	6712344	6712344	chr6	6712260	6712409	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140020	84140169	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr6	134951992	134951992	chr6	134951980	134952129	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862320	170862469	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr7	130704374	130704374	chr7	130704300	130704449	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr7	150130751	150130751	chr7	150130740	150130889	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr7	150130751	150130751	chr7	150130740	150130889	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr8	104089617	104089617	chr8	104089580	104089729	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr8	135612744	135612744	chr8	135612600	135612749	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr8	135612744	135612744	chr8	135612640	135612789	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr10	82282750	82282750	chr10	82282620	82282769	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr10	82282750	82282750	chr10	82282620	82282769	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr11	9648720	9648720	chr11	9648720	9648869	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729840	128729989	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299220	58299369	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299240	58299389	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr13	22002079	22002079	chr13	22002020	22002169	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr13	22002079	22002079	chr13	22002020	22002169	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr13	46676194	46676194	chr13	46676140	46676289	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr15	90895957	90895957	chr15	90895920	90896069	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959380	959529	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959420	959569	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr18	3656606	3656606	chr18	3656480	3656629	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr18	3656606	3656606	chr18	3656500	3656649	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr19	1847697	1847697	chr19	1847680	1847829	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	GM12865	GM12865-DS12436.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769620	4769769	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr19	49621963	49621963	chr19	49621960	49622109	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr20	49426987	49426987	chr20	49426940	49427089	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
chr21	38539118	38539118	chr21	38539100	38539249	GM12865	GM12865-DS12442.peaks.fdr0.01.hg19.bed
