Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3196866	3197768	GM19239	GM19239DukeDNaseSeq.pk
chr1	7727853	7727853	chr1	7727366	7728527	GM19239	GM19239DukeDNaseSeq.pk
chr1	21927847	21927847	chr1	21927675	21927892	GM19239	GM19239DukeDNaseSeq.pk
chr1	22224101	22224101	chr1	22222696	22224397	GM19239	GM19239DukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36788201	36790495	GM19239	GM19239DukeDNaseSeq.pk
chr1	40426921	40426921	chr1	40425799	40426950	GM19239	GM19239DukeDNaseSeq.pk
chr2	73330953	73330953	chr2	73330887	73331058	GM19239	GM19239DukeDNaseSeq.pk
chr2	129124334	129124334	chr2	129124154	129124370	GM19239	GM19239DukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379410	44380513	GM19239	GM19239DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968681	52969018	GM19239	GM19239DukeDNaseSeq.pk
chr3	126265705	126265705	chr3	126264882	126266105	GM19239	GM19239DukeDNaseSeq.pk
chr5	149575122	149575122	chr5	149574948	149575664	GM19239	GM19239DukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913145	167913809	GM19239	GM19239DukeDNaseSeq.pk
chr6	6712344	6712344	chr6	6711994	6713642	GM19239	GM19239DukeDNaseSeq.pk
chr6	16332729	16332729	chr6	16332239	16332788	GM19239	GM19239DukeDNaseSeq.pk
chr6	130073290	130073290	chr6	130073091	130073313	GM19239	GM19239DukeDNaseSeq.pk
chr6	134951992	134951992	chr6	134951818	134952170	GM19239	GM19239DukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862245	170862499	GM19239	GM19239DukeDNaseSeq.pk
chr7	150130751	150130751	chr7	150130227	150130958	GM19239	GM19239DukeDNaseSeq.pk
chr8	135612744	135612744	chr8	135612494	135612859	GM19239	GM19239DukeDNaseSeq.pk
chr8	142295964	142295964	chr8	142295658	142296420	GM19239	GM19239DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983471	115983977	GM19239	GM19239DukeDNaseSeq.pk
chr10	1436857	1436857	chr10	1436766	1437010	GM19239	GM19239DukeDNaseSeq.pk
chr10	5706021	5706021	chr10	5705950	5706211	GM19239	GM19239DukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73819204	73820157	GM19239	GM19239DukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282547	82282940	GM19239	GM19239DukeDNaseSeq.pk
chr11	2715531	2715531	chr11	2715385	2715629	GM19239	GM19239DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2931127	2939064	GM19239	GM19239DukeDNaseSeq.pk
chr11	9648720	9648720	chr11	9648683	9648972	GM19239	GM19239DukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160430	35161387	GM19239	GM19239DukeDNaseSeq.pk
