Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727720	7727869	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr1	42680326	42680326	chr1	42680320	42680469	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr1	42680326	42680326	chr1	42680320	42680469	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr1	209234357	209234357	chr1	209234260	209234409	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr1	209234357	209234357	chr1	209234240	209234389	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr2	144282077	144282077	chr2	144281940	144282089	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr2	158291538	158291538	chr2	158291460	158291609	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224300	238224449	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224300	238224449	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr2	238227918	238227918	chr2	238227820	238227969	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	AG09309	AG09309-DS12357.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	AG09309	AG09309-DS12352.peaks.fdr0.01.hg19.bed
