Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3190662	3203367	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr1	3197746	3197746	chr1	3196702	3198022	H1_ES	H1_ESDukeDNaseSeq.pk
chr1	7727853	7727853	chr1	7727239	7729026	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr1	7727853	7727853	chr1	7727324	7728924	H1_ES	H1_ESDukeDNaseSeq.pk
chr1	22224101	22224101	chr1	22221928	22225838	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr1	22224101	22224101	chr1	22223098	22224412	H1_ES	H1_ESDukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36784783	36790496	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr1	36789545	36789545	chr1	36785793	36790403	H1_ES	H1_ESDukeDNaseSeq.pk
chr1	40426921	40426921	chr1	40426838	40426968	H1_ES	H1_ESDukeDNaseSeq.pk
chr1	113248364	113248364	chr1	113248326	113250844	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr2	102315056	102315056	chr2	102312682	102317016	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr3	12857492	12857492	chr3	12856699	12858106	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr3	12857492	12857492	chr3	12857115	12857618	H1_ES	H1_ESDukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379374	44380578	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr3	44380487	44380487	chr3	44379435	44380539	H1_ES	H1_ESDukeDNaseSeq.pk
chr3	61655973	61655973	chr3	61655961	61656043	H1_ES	H1_ESDukeDNaseSeq.pk
chr3	126265705	126265705	chr3	126262989	126266903	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr3	126265705	126265705	chr3	126265208	126266126	H1_ES	H1_ESDukeDNaseSeq.pk
chr3	196019679	196019679	chr3	196019508	196019683	H1_ES	H1_ESDukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454173	3454680	H1_ES	H1_ESDukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454114	3454802	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	1477230	1477230	chr5	1476207	1477749	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	137797379	137797379	chr5	137796968	137797771	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	137797379	137797379	chr5	137797042	137797452	H1_ES	H1_ESDukeDNaseSeq.pk
chr5	137802403	137802403	chr5	137799031	137803111	H1_ES	H1_ESDukeDNaseSeq.pk
chr5	137802403	137802403	chr5	137798963	137803917	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	137805651	137805651	chr5	137805312	137806733	H1_ES	H1_ESDukeDNaseSeq.pk
chr5	137805651	137805651	chr5	137804880	137806865	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	167913602	167913602	chr5	167913134	167913753	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	167913602	167913602	chr5	167913189	167913647	H1_ES	H1_ESDukeDNaseSeq.pk
chr5	170173509	170173509	chr5	170172483	170173728	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	173738576	173738576	chr5	173738174	173739892	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
chr5	173738576	173738576	chr5	173738327	173739630	H1_ES	H1_ESDukeDNaseSeq.pk
chr5	179564140	179564140	chr5	179560044	179568017	H1_ES	idrPool.H1_ES_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_H1_ES_B1_peaks_VS_DukeDNase_H1_ES_B2_peaks.npk2.narrowPeak
