Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727409	7728149	H9_ES	H9_ESDukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36787797	36789629	H9_ES	H9_ESDukeDNaseSeq.pk
chr3	12857492	12857492	chr3	12857203	12857542	H9_ES	H9_ESDukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379425	44380495	H9_ES	H9_ESDukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968653	52969016	H9_ES	H9_ESDukeDNaseSeq.pk
chr3	126265705	126265705	chr3	126265401	126265726	H9_ES	H9_ESDukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454182	3454604	H9_ES	H9_ESDukeDNaseSeq.pk
chr4	184345713	184345713	chr4	184345612	184345774	H9_ES	H9_ESDukeDNaseSeq.pk
chr5	137805651	137805651	chr5	137805320	137806966	H9_ES	H9_ESDukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913135	167913696	H9_ES	H9_ESDukeDNaseSeq.pk
chr5	170173509	170173509	chr5	170172657	170173653	H9_ES	H9_ESDukeDNaseSeq.pk
chr5	173738576	173738576	chr5	173738472	173739580	H9_ES	H9_ESDukeDNaseSeq.pk
chr6	16332729	16332729	chr6	16332248	16332762	H9_ES	H9_ESDukeDNaseSeq.pk
chr6	84140037	84140037	chr6	84140035	84140177	H9_ES	H9_ESDukeDNaseSeq.pk
chr6	130073290	130073290	chr6	130073084	130073320	H9_ES	H9_ESDukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862153	170862530	H9_ES	H9_ESDukeDNaseSeq.pk
chr7	29284272	29284272	chr7	29283958	29284340	H9_ES	H9_ESDukeDNaseSeq.pk
chr7	155257893	155257893	chr7	155257836	155258527	H9_ES	H9_ESDukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983320	115984074	H9_ES	H9_ESDukeDNaseSeq.pk
chr10	5705899	5705899	chr10	5705849	5706410	H9_ES	H9_ESDukeDNaseSeq.pk
chr10	5706021	5706021	chr10	5705849	5706410	H9_ES	H9_ESDukeDNaseSeq.pk
chr10	13341377	13341377	chr10	13341339	13342320	H9_ES	H9_ESDukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282731	82283020	H9_ES	H9_ESDukeDNaseSeq.pk
chr10	114671530	114671530	chr10	114671452	114671587	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	2715531	2715531	chr11	2713564	2715564	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	9648720	9648720	chr11	9648403	9648958	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160240	35161413	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600001	47600962	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	69526787	69526787	chr11	69526649	69526902	H9_ES	H9_ESDukeDNaseSeq.pk
chr11	120678018	120678018	chr11	120677946	120678491	H9_ES	H9_ESDukeDNaseSeq.pk
