Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3197298	3197746	GM12878	GM12878DukeDNaseSeq.pk
chr1	7727853	7727853	chr1	7727312	7728491	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	7727853	7727853	chr1	7727399	7728306	GM12878	GM12878DukeDNaseSeq.pk
chr1	22224101	22224101	chr1	22223652	22224202	GM12878	GM12878DukeDNaseSeq.pk
chr1	31170236	31170236	chr1	31168504	31172632	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	36789545	36789545	chr1	36788253	36790530	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	36789545	36789545	chr1	36788370	36790390	GM12878	GM12878DukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36789440	36789589	GM12878	GM12878-DS9432.peaks.fdr0.01.hg19.bed
chr1	40426921	40426921	chr1	40425640	40426969	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	41093829	41093829	chr1	41093760	41094854	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	89546802	89546802	chr1	89546760	89546909	GM12878	GM12878-DS10671.peaks.fdr0.01.hg19.bed
chr1	89546802	89546802	chr1	89546800	89546949	GM12878	GM12878-DS9432.peaks.fdr0.01.hg19.bed
chr1	113248364	113248364	chr1	113246615	113249042	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr1	113248364	113248364	chr1	113247011	113248938	GM12878	GM12878DukeDNaseSeq.pk
chr1	172324929	172324929	chr1	172324560	172324955	GM12878	idrPool.GM12878-DS9432-DS10671.z_OV_GM12878-DS10671.z_VS_GM12878-DS9432.z.npk2.narrowPeak
chr1	201088888	201088888	chr1	201087692	201090028	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr2	102315056	102315056	chr2	102312932	102316555	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr3	4463007	4463007	chr3	4462779	4463194	GM12878	idrPool.GM12878-DS9432-DS10671.z_OV_GM12878-DS10671.z_VS_GM12878-DS9432.z.npk2.narrowPeak
chr3	4463007	4463007	chr3	4462940	4463089	GM12878	GM12878-DS9432.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	GM12878	GM12878-DS10671.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462949	4463114	GM12878	GM12878DukeDNaseSeq.pk
chr3	23204023	23204023	chr3	23203981	23204186	GM12878	idrPool.GM12878-DS9432-DS10671.z_OV_GM12878-DS10671.z_VS_GM12878-DS9432.z.npk2.narrowPeak
chr3	44380487	44380487	chr3	44379359	44380609	GM12878	GM12878DukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379274	44380748	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr3	44380487	44380487	chr3	44380145	44380510	GM12878	idrPool.GM12878-DS9432-DS10671.z_OV_GM12878-DS10671.z_VS_GM12878-DS9432.z.npk2.narrowPeak
chr3	52968725	52968725	chr3	52968612	52969082	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr3	52968725	52968725	chr3	52968659	52969037	GM12878	GM12878DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968660	52969005	GM12878	idrPool.GM12878_FAIRE_BP_TP_peaks_OV_GM12878_B1_peaks_VS_UncFAIRE_GM12878_B2_peaks.npk2.narrowPeak
chr3	71760521	71760521	chr3	71759999	71760610	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr3	122388463	122388463	chr3	122388144	122388590	GM12878	idrPool.GM12878_DNaseHS_BP_TP_P_peaks_OV_DukeDNase_GM12878_B4_peaks_VS_DukeDNase_GM12878_B5_peaks.npk2.narrowPeak
chr3	122388463	122388463	chr3	122388037	122388679	GM12878	idrPool.GM12878-DS9432-DS10671.z_OV_GM12878-DS10671.z_VS_GM12878-DS9432.z.npk2.narrowPeak
