Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727740	7727889	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr1	42680326	42680326	chr1	42680320	42680469	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr2	102315056	102315056	chr2	102315040	102315189	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr2	165463019	165463019	chr2	165463000	165463149	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224280	238224429	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr2	238235081	238235081	chr2	238235060	238235209	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462920	4463069	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462980	4463129	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr4	40196548	40196548	chr4	40196540	40196689	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941060	57941209	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941100	57941249	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr5	55422680	55422680	chr5	55422680	55422829	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767120	70767269	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805540	137805689	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805540	137805689	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822780	137822929	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822820	137822969	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84139960	84140109	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr6	145276643	145276643	chr6	145276580	145276729	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009320	130009469	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr8	106692497	106692497	chr8	106692480	106692629	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr8	106692497	106692497	chr8	106692480	106692629	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr10	111794553	111794553	chr10	111794480	111794629	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr11	12290811	12290811	chr11	12290760	12290909	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390600	49390749	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299180	58299329	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299240	58299389	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983560	124983709	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983540	124983689	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr13	32799287	32799287	chr13	32799160	32799309	AG04450	AG04450-DS12255.peaks.fdr0.01.hg19.bed
chr13	45595546	45595546	chr13	45595480	45595629	AG04450	AG04450-DS12270.peaks.fdr0.01.hg19.bed
