Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727740	7727889	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr1	42680326	42680326	chr1	42680320	42680469	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063760	221063909	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr2	230039816	230039816	chr2	230039680	230039829	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr2	238235081	238235081	chr2	238235020	238235169	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462960	4463109	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388360	122388509	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr4	40196548	40196548	chr4	40196540	40196689	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941060	57941209	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941080	57941229	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr5	70767268	70767268	chr5	70767140	70767289	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822820	137822969	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822820	137822969	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr10	29430623	29430623	chr10	29430580	29430729	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr11	119219123	119219123	chr11	119219060	119219209	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr11	119219123	119219123	chr11	119219060	119219209	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299200	58299349	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr12	124983615	124983615	chr12	124983540	124983689	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr13	45595546	45595546	chr13	45595540	45595689	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr13	45595546	45595546	chr13	45595540	45595689	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr13	103374376	103374376	chr13	103374280	103374429	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr14	34155697	34155697	chr14	34155580	34155729	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr14	52250689	52250689	chr14	52250580	52250729	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52325960	52326109	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr14	52326084	52326084	chr14	52326000	52326149	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922240	59922389	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr14	59922319	59922319	chr14	59922260	59922409	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr14	77887680	77887680	chr14	77887680	77887829	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr17	959514	959514	chr17	959380	959529	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr17	42754776	42754776	chr17	42754640	42754789	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519280	74519429	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
chr19	1847697	1847697	chr19	1847680	1847829	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	AG09319	AG09319-DS12286.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769600	4769749	AG09319	AG09319-DS12291.peaks.fdr0.01.hg19.bed
