Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	172673321	172673321	chr1	172673280	172673429	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462900	4463049	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr4	10589552	10589552	chr4	10589460	10589609	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr6	91098429	91098429	chr6	91098300	91098449	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr6	160210060	160210060	chr6	160209920	160210069	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr10	5706021	5706021	chr10	5706000	5706149	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr11	35161075	35161075	chr11	35160960	35161109	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr11	128729844	128729844	chr11	128729800	128729949	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr12	49390676	49390676	chr12	49390620	49390769	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr12	58299249	58299249	chr12	58299240	58299389	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr17	74519373	74519373	chr17	74519300	74519449	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr19	495721	495721	chr19	495700	495849	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chr19	4769739	4769739	chr19	4769620	4769769	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
chrX	20371064	20371064	chrX	20371020	20371169	HTH2	hTH2-DS7842.peaks.fdr0.01.hg19.bed
