Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727313	7728380	GM19240	GM19240DukeDNaseSeq.pk
chr1	21927847	21927847	chr1	21927543	21927951	GM19240	GM19240DukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36787760	36790426	GM19240	GM19240DukeDNaseSeq.pk
chr1	89546802	89546802	chr1	89546760	89546972	GM19240	GM19240DukeDNaseSeq.pk
chr1	201088888	201088888	chr1	201088305	201089127	GM19240	GM19240DukeDNaseSeq.pk
chr3	23204023	23204023	chr3	23203477	23204154	GM19240	GM19240DukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379424	44380509	GM19240	GM19240DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968674	52969013	GM19240	GM19240DukeDNaseSeq.pk
chr3	126265705	126265705	chr3	126264968	126266017	GM19240	GM19240DukeDNaseSeq.pk
chr3	194080915	194080915	chr3	194080292	194080955	GM19240	GM19240DukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454237	3454468	GM19240	GM19240DukeDNaseSeq.pk
chr4	16087855	16087855	chr4	16087490	16088027	GM19240	GM19240DukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913143	167913879	GM19240	GM19240DukeDNaseSeq.pk
chr5	173738576	173738576	chr5	173738420	173739640	GM19240	GM19240DukeDNaseSeq.pk
chr6	6712344	6712344	chr6	6712059	6712717	GM19240	GM19240DukeDNaseSeq.pk
chr6	16332729	16332729	chr6	16332184	16332866	GM19240	GM19240DukeDNaseSeq.pk
chr6	130073290	130073290	chr6	130073076	130073327	GM19240	GM19240DukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862137	170862524	GM19240	GM19240DukeDNaseSeq.pk
chr7	130009352	130009352	chr7	130009214	130009440	GM19240	GM19240DukeDNaseSeq.pk
chr7	150130751	150130751	chr7	150130098	150131034	GM19240	GM19240DukeDNaseSeq.pk
chr7	155257893	155257893	chr7	155257882	155258020	GM19240	GM19240DukeDNaseSeq.pk
chr8	26437075	26437075	chr8	26436404	26437178	GM19240	GM19240DukeDNaseSeq.pk
chr8	135612744	135612744	chr8	135612445	135613205	GM19240	GM19240DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983436	115984051	GM19240	GM19240DukeDNaseSeq.pk
chr10	5624368	5624368	chr10	5623643	5624389	GM19240	GM19240DukeDNaseSeq.pk
chr10	5706021	5706021	chr10	5705959	5706276	GM19240	GM19240DukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73819579	73820081	GM19240	GM19240DukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282605	82282985	GM19240	GM19240DukeDNaseSeq.pk
chr10	128602100	128602100	chr10	128602059	128602235	GM19240	GM19240DukeDNaseSeq.pk
chr11	2715531	2715531	chr11	2715448	2715560	GM19240	GM19240DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2932970	2939318	GM19240	GM19240DukeDNaseSeq.pk
chr11	35109674	35109674	chr11	35109354	35109719	GM19240	GM19240DukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160450	35161332	GM19240	GM19240DukeDNaseSeq.pk
chr11	44906253	44906253	chr11	44905692	44906290	GM19240	GM19240DukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47600022	47601064	GM19240	GM19240DukeDNaseSeq.pk
chr11	116412612	116412612	chr11	116412241	116412618	GM19240	GM19240DukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729669	128730176	GM19240	GM19240DukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390387	49391408	GM19240	GM19240DukeDNaseSeq.pk
chr12	50298534	50298534	chr12	50297923	50298679	GM19240	GM19240DukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299104	58299522	GM19240	GM19240DukeDNaseSeq.pk
chr12	124418673	124418673	chr12	124418403	124418902	GM19240	GM19240DukeDNaseSeq.pk
chr12	125354102	125354102	chr12	125353787	125354162	GM19240	GM19240DukeDNaseSeq.pk
chr13	95860573	95860573	chr13	95860118	95860605	GM19240	GM19240DukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364521	111366152	GM19240	GM19240DukeDNaseSeq.pk
