Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3196651	3197988	GM12892	GM12892DukeDNaseSeq.pk
chr1	7727853	7727853	chr1	7727318	7728744	GM12892	GM12892DukeDNaseSeq.pk
chr1	21927847	21927847	chr1	21927625	21931317	GM12892	GM12892DukeDNaseSeq.pk
chr1	22224101	22224101	chr1	22223147	22224110	GM12892	GM12892DukeDNaseSeq.pk
chr1	31170236	31170236	chr1	31169434	31172120	GM12892	GM12892DukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36785146	36790155	GM12892	GM12892DukeDNaseSeq.pk
chr1	40426921	40426921	chr1	40425710	40426941	GM12892	GM12892DukeDNaseSeq.pk
chr2	129124334	129124334	chr2	129124192	129124403	GM12892	GM12892DukeDNaseSeq.pk
chr2	233398214	233398214	chr2	233398197	233398264	GM12892	GM12892DukeDNaseSeq.pk
chr3	12857492	12857492	chr3	12856787	12858055	GM12892	GM12892DukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379426	44380500	GM12892	GM12892DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968720	52968966	GM12892	GM12892DukeDNaseSeq.pk
chr3	58165232	58165232	chr3	58164818	58165325	GM12892	GM12892DukeDNaseSeq.pk
chr3	122388463	122388463	chr3	122388250	122388552	GM12892	GM12892DukeDNaseSeq.pk
chr3	126265705	126265705	chr3	126265658	126266091	GM12892	GM12892DukeDNaseSeq.pk
chr3	194079910	194079910	chr3	194079802	194080015	GM12892	GM12892DukeDNaseSeq.pk
chr3	194080915	194080915	chr3	194080527	194081818	GM12892	GM12892DukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454350	3454468	GM12892	GM12892DukeDNaseSeq.pk
chr4	40196548	40196548	chr4	40196428	40196623	GM12892	GM12892DukeDNaseSeq.pk
chr5	1477230	1477230	chr5	1476468	1477625	GM12892	GM12892DukeDNaseSeq.pk
chr5	137782203	137782203	chr5	137780206	137782836	GM12892	GM12892DukeDNaseSeq.pk
chr5	149575122	149575122	chr5	149574187	149575157	GM12892	GM12892DukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913122	167913987	GM12892	GM12892DukeDNaseSeq.pk
chr5	173738576	173738576	chr5	173738053	173739877	GM12892	GM12892DukeDNaseSeq.pk
chr5	177842787	177842787	chr5	177842494	177843045	GM12892	GM12892DukeDNaseSeq.pk
chr6	183916	183916	chr6	183690	184005	GM12892	GM12892DukeDNaseSeq.pk
chr6	6712344	6712344	chr6	6712215	6713621	GM12892	GM12892DukeDNaseSeq.pk
chr6	16332729	16332729	chr6	16332252	16332760	GM12892	GM12892DukeDNaseSeq.pk
chr6	31107086	31107086	chr6	31106481	31107465	GM12892	GM12892DukeDNaseSeq.pk
chr6	160210060	160210060	chr6	160209831	160210062	GM12892	GM12892DukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862073	170862523	GM12892	GM12892DukeDNaseSeq.pk
chr7	150130751	150130751	chr7	150130092	150131109	GM12892	GM12892DukeDNaseSeq.pk
chr7	155257893	155257893	chr7	155257846	155258479	GM12892	GM12892DukeDNaseSeq.pk
chr8	135612744	135612744	chr8	135612559	135612812	GM12892	GM12892DukeDNaseSeq.pk
chr8	142295964	142295964	chr8	142295443	142296590	GM12892	GM12892DukeDNaseSeq.pk
chr8	143867904	143867904	chr8	143867123	143867908	GM12892	GM12892DukeDNaseSeq.pk
chr8	143887956	143887956	chr8	143887242	143889868	GM12892	GM12892DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983390	115984069	GM12892	GM12892DukeDNaseSeq.pk
chr10	6276573	6276573	chr10	6276100	6276652	GM12892	GM12892DukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73818847	73823065	GM12892	GM12892DukeDNaseSeq.pk
chr10	73832858	73832858	chr10	73832775	73834049	GM12892	GM12892DukeDNaseSeq.pk
chr10	73837419	73837419	chr10	73837250	73837600	GM12892	GM12892DukeDNaseSeq.pk
chr10	82282750	82282750	chr10	82282478	82283034	GM12892	GM12892DukeDNaseSeq.pk
chr10	114585479	114585479	chr10	114584985	114585549	GM12892	GM12892DukeDNaseSeq.pk
chr11	2715531	2715531	chr11	2715092	2715701	GM12892	GM12892DukeDNaseSeq.pk
chr11	2933064	2933064	chr11	2928872	2939887	GM12892	GM12892DukeDNaseSeq.pk
chr11	35161075	35161075	chr11	35160235	35161686	GM12892	GM12892DukeDNaseSeq.pk
chr11	47600437	47600437	chr11	47599966	47601057	GM12892	GM12892DukeDNaseSeq.pk
chr11	69384850	69384850	chr11	69384722	69384891	GM12892	GM12892DukeDNaseSeq.pk
chr11	69526787	69526787	chr11	69526755	69527349	GM12892	GM12892DukeDNaseSeq.pk
chr11	119218529	119218529	chr11	119218303	119218611	GM12892	GM12892DukeDNaseSeq.pk
chr11	128729844	128729844	chr11	128729575	128730328	GM12892	GM12892DukeDNaseSeq.pk
chr12	49390676	49390676	chr12	49390002	49393992	GM12892	GM12892DukeDNaseSeq.pk
chr12	50298534	50298534	chr12	50297095	50298649	GM12892	GM12892DukeDNaseSeq.pk
chr12	58299249	58299249	chr12	58299089	58299465	GM12892	GM12892DukeDNaseSeq.pk
chr12	124418673	124418673	chr12	124418527	124420095	GM12892	GM12892DukeDNaseSeq.pk
chr12	124983615	124983615	chr12	124983545	124984954	GM12892	GM12892DukeDNaseSeq.pk
chr12	125354102	125354102	chr12	125353559	125354133	GM12892	GM12892DukeDNaseSeq.pk
chr13	95860573	95860573	chr13	95860165	95860638	GM12892	GM12892DukeDNaseSeq.pk
chr13	111365588	111365588	chr13	111364441	111368597	GM12892	GM12892DukeDNaseSeq.pk
chr14	104859418	104859418	chr14	104856415	104861344	GM12892	GM12892DukeDNaseSeq.pk
chr14	105695445	105695445	chr14	105694908	105695650	GM12892	GM12892DukeDNaseSeq.pk
chr15	90895957	90895957	chr15	90894879	90896175	GM12892	GM12892DukeDNaseSeq.pk
chr16	633353	633353	chr16	632099	634946	GM12892	GM12892DukeDNaseSeq.pk
chr16	637211	637211	chr16	637139	637690	GM12892	GM12892DukeDNaseSeq.pk
chr16	671681	671681	chr16	670915	672513	GM12892	GM12892DukeDNaseSeq.pk
chr16	1481019	1481019	chr16	1475694	1485558	GM12892	GM12892DukeDNaseSeq.pk
chr16	1495299	1495299	chr16	1492308	1501162	GM12892	GM12892DukeDNaseSeq.pk
chr16	1499376	1499376	chr16	1492308	1501162	GM12892	GM12892DukeDNaseSeq.pk
