Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727720	7727869	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr1	7727853	7727853	chr1	7727740	7727889	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr2	128264245	128264245	chr2	128264220	128264369	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr2	158291538	158291538	chr2	158291420	158291569	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr2	177146274	177146274	chr2	177146160	177146309	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063780	221063929	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr2	221063850	221063850	chr2	221063780	221063929	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr2	238224334	238224334	chr2	238224260	238224409	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr2	238235081	238235081	chr2	238234980	238235129	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462980	4463129	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr3	4463007	4463007	chr3	4462940	4463089	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388380	122388529	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr3	122388463	122388463	chr3	122388320	122388469	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr4	40196548	40196548	chr4	40196520	40196669	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr4	40196548	40196548	chr4	40196540	40196689	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941040	57941189	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr4	57941159	57941159	chr4	57941080	57941229	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr5	137350477	137350477	chr5	137350360	137350509	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr5	137802403	137802403	chr5	137802340	137802489	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805560	137805709	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr5	137805651	137805651	chr5	137805620	137805769	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822860	137823009	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr5	137822865	137822865	chr5	137822860	137823009	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr6	42190445	42190445	chr6	42190300	42190449	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr6	84140037	84140037	chr6	84140000	84140149	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr6	170862335	170862335	chr6	170862320	170862469	AG04449	AG04449-DS12329.peaks.fdr0.01.hg19.bed
chr7	69201394	69201394	chr7	69201260	69201409	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
chr7	130009352	130009352	chr7	130009340	130009489	AG04449	AG04449-DS12319.peaks.fdr0.01.hg19.bed
