Searched for chr	given interval low	given interval high	dnase overlap chrom name	node low	node high	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3196769	3198039	GM12891	GM12891DukeDNaseSeq.pk
chr1	7727853	7727853	chr1	7727300	7728316	GM12891	GM12891DukeDNaseSeq.pk
chr1	21927847	21927847	chr1	21927646	21929206	GM12891	GM12891DukeDNaseSeq.pk
chr1	36789545	36789545	chr1	36785863	36790193	GM12891	GM12891DukeDNaseSeq.pk
chr1	40426921	40426921	chr1	40425908	40427026	GM12891	GM12891DukeDNaseSeq.pk
chr1	153416035	153416035	chr1	153415983	153416047	GM12891	GM12891DukeDNaseSeq.pk
chr2	129124529	129124529	chr2	129124394	129124580	GM12891	GM12891DukeDNaseSeq.pk
chr3	12857492	12857492	chr3	12857066	12858074	GM12891	GM12891DukeDNaseSeq.pk
chr3	44380487	44380487	chr3	44379411	44380548	GM12891	GM12891DukeDNaseSeq.pk
chr3	52968725	52968725	chr3	52968708	52968949	GM12891	GM12891DukeDNaseSeq.pk
chr3	58165232	58165232	chr3	58164916	58165251	GM12891	GM12891DukeDNaseSeq.pk
chr3	122388463	122388463	chr3	122388268	122388493	GM12891	GM12891DukeDNaseSeq.pk
chr3	194079910	194079910	chr3	194079884	194080041	GM12891	GM12891DukeDNaseSeq.pk
chr3	194080915	194080915	chr3	194080414	194081400	GM12891	GM12891DukeDNaseSeq.pk
chr3	196019679	196019679	chr3	196019186	196019702	GM12891	GM12891DukeDNaseSeq.pk
chr4	3454453	3454453	chr4	3454303	3454471	GM12891	GM12891DukeDNaseSeq.pk
chr4	7529366	7529366	chr4	7529244	7529652	GM12891	GM12891DukeDNaseSeq.pk
chr5	115811219	115811219	chr5	115811185	115811298	GM12891	GM12891DukeDNaseSeq.pk
chr5	137782203	137782203	chr5	137779565	137782338	GM12891	GM12891DukeDNaseSeq.pk
chr5	137802403	137802403	chr5	137799325	137802515	GM12891	GM12891DukeDNaseSeq.pk
chr5	167913602	167913602	chr5	167913170	167913695	GM12891	GM12891DukeDNaseSeq.pk
chr5	173738576	173738576	chr5	173738150	173739645	GM12891	GM12891DukeDNaseSeq.pk
chr5	178750376	178750376	chr5	178749319	178750417	GM12891	GM12891DukeDNaseSeq.pk
chr5	179564140	179564140	chr5	179562926	179564485	GM12891	GM12891DukeDNaseSeq.pk
chr6	6712344	6712344	chr6	6712127	6713649	GM12891	GM12891DukeDNaseSeq.pk
chr6	16332729	16332729	chr6	16332249	16332732	GM12891	GM12891DukeDNaseSeq.pk
chr6	31107086	31107086	chr6	31106514	31107620	GM12891	GM12891DukeDNaseSeq.pk
chr6	170862335	170862335	chr6	170862126	170862541	GM12891	GM12891DukeDNaseSeq.pk
chr7	130009352	130009352	chr7	130008931	130009449	GM12891	GM12891DukeDNaseSeq.pk
chr7	150130751	150130751	chr7	150130168	150130931	GM12891	GM12891DukeDNaseSeq.pk
chr7	155257893	155257893	chr7	155257741	155258524	GM12891	GM12891DukeDNaseSeq.pk
chr8	135612744	135612744	chr8	135612604	135612922	GM12891	GM12891DukeDNaseSeq.pk
chr8	140847891	140847891	chr8	140847834	140848020	GM12891	GM12891DukeDNaseSeq.pk
chr8	142295964	142295964	chr8	142295576	142297350	GM12891	GM12891DukeDNaseSeq.pk
chr8	143867904	143867904	chr8	143867746	143868027	GM12891	GM12891DukeDNaseSeq.pk
chr8	143887956	143887956	chr8	143886501	143888365	GM12891	GM12891DukeDNaseSeq.pk
chr9	115983539	115983539	chr9	115983431	115984051	GM12891	GM12891DukeDNaseSeq.pk
chr10	1436857	1436857	chr10	1436778	1437023	GM12891	GM12891DukeDNaseSeq.pk
chr10	13341377	13341377	chr10	13341356	13342354	GM12891	GM12891DukeDNaseSeq.pk
chr10	43809569	43809569	chr10	43809382	43809781	GM12891	GM12891DukeDNaseSeq.pk
chr10	72504762	72504762	chr10	72504641	72505155	GM12891	GM12891DukeDNaseSeq.pk
chr10	73820000	73820000	chr10	73819165	73821876	GM12891	GM12891DukeDNaseSeq.pk
chr10	73832858	73832858	chr10	73832548	73833918	GM12891	GM12891DukeDNaseSeq.pk
