Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr12	125354102	125354102	POL2_GM12891	125353916	125354205	NM_005505	125350519	125358518	5P2	SCARB1	949	hsa05160
chr12	125354102	125354102	POL2_GM12891	125353916	125354205	NM_001082959	125350519	125358518	5P2	SCARB1	949	hsa05160
chr12	125371972	125371972	POL2_K562	125371671	125372080	NM_005505	125358519	125448518	5D	SCARB1	949	hsa05160
chr12	125371972	125371972	POL2_K562	125371671	125372080	NM_001082959	125358519	125448518	5D	SCARB1	949	hsa05160
chr12	125371972	125371972	POL2_K562	125371816	125372065	NM_005505	125358519	125448518	5D	SCARB1	949	hsa05160
chr12	125371972	125371972	POL2_K562	125371816	125372065	NM_001082959	125358519	125448518	5D	SCARB1	949	hsa05160
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_005789	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_176863	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NM_001267045	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	POL2_HEPG2	41046307	41046562	NR_049772	41005777	41095776	3D	PSME3	10197	hsa05160
chr19	4769739	4769739	POL2_K562	4769524	4769933	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05160
chr21	37872446	37872446	POL2_ECC1	37872335	37872574	NM_001146078	37834074	37882659	INTRON1	CLDN14	23562	hsa05160
chr21	37872446	37872446	POL2_ECC1	37872335	37872574	NM_001146077	37834074	37882659	INTRON1	CLDN14	23562	hsa05160
chr21	37872446	37872446	POL2_ECC1	37872335	37872574	NM_012130	37848739	37938738	5D	CLDN14	23562	hsa05160
chr21	37872446	37872446	POL2_ECC1	37872335	37872574	NM_144492	37862388	37952387	5D	CLDN14	23562	hsa05160
chr21	37872446	37872446	POL2_ECC1	37872335	37872574	NM_001146079	37862388	37952387	5D	CLDN14	23562	hsa05160
