Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	160210060	160210060	NFKB_GM15510	160209878	160210153	NM_000636	160124353	160214352	5D	SOD2	6648	hsa04146
chr6	160210060	160210060	NFKB_GM15510	160209878	160210153	NM_001024466	160124353	160214352	5D	SOD2	6648	hsa04146
chr6	160210060	160210060	NFKB_GM15510	160209878	160210153	NM_001024465	160124353	160214352	5D	SOD2	6648	hsa04146
chr17	33864706	33864706	NFKB_GM15510	33864557	33864832	NM_000286	33801813	33891812	3D	PEX12	5193	hsa04146
chr22	18560569	18560569	NFKB_GM18505	18560386	18560669	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	NFKB_GM18505	18560386	18560669	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	NFKB_GM18505	18560386	18560669	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	NFKB_GM18951	18560542	18560817	NM_017929	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	NFKB_GM18951	18560542	18560817	NM_001199319	18558685	18560684	5P1	PEX26	55670	hsa04146
chr22	18560569	18560569	NFKB_GM18951	18560542	18560817	NM_001127649	18558759	18560758	5P1	PEX26	55670	hsa04146
