Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr5	167913602	167913602	SIN3AK20_GM12878	167913393	167913642	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	SIN3AK20_HEPG2	167913425	167913644	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr5	167913602	167913602	SIN3AK20_K562	167913517	167913686	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr6	160210060	160210060	SIN3AK20_GM12878	160210020	160210269	NM_005891	160202087	160210086	3P2	ACAT2	39	hsa01100
chr17	41046439	41046439	SIN3AK20_HEPG2	41046382	41046601	NM_000151	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	SIN3AK20_HEPG2	41046382	41046601	NM_001158	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	SIN3AK20_HEPG2	41046382	41046601	NM_009590	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	SIN3AK20_HEPG2	41046382	41046601	NM_003734	41020140	41110139	3D	AOC3	8639	hsa01100
chr17	41046439	41046439	SIN3AK20_HEPG2	41046382	41046601	NM_001270397	41042813	41050812	5P2	G6PC	2538	hsa01100
chr22	38158740	38158740	SIN3AK20_K562	38158730	38158899	NM_020315	38072939	38162938	3D	PDXP	57026	hsa01100
