Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	CTCFLSC98982_K562	12996052	12996211	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996052	12996211	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996052	12996211	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996052	12996211	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996371	12996530	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996371	12996530	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996371	12996530	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996371	12996530	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996699	12996858	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996699	12996858	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996699	12996858	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	CTCFLSC98982_K562	12996699	12996858	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
