Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	ELF1SC631_K562	12995734	12995874	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12995734	12995874	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12995734	12995874	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12995734	12995874	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12996046	12996214	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12996046	12996214	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12996046	12996214	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_K562	12996046	12996214	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_GM12878	12996266	12996541	NM_001270363	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_GM12878	12996266	12996541	NM_005053	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_GM12878	12996266	12996541	NM_001270362	12956627	13046626	5D	RAD23A	5886	hsa03420
chr19	12995238	12998702	ELF1SC631_GM12878	12996266	12996541	NR_072976	12956627	13046626	5D	RAD23A	5886	hsa03420
