Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr17	4316477	4316477	RAD21_H1HESC	4316464	4316794	NM_003342	4279969	4369968	5D	UBE2G1	7326	hsa04120
chr17	74519373	74519373	RAD21_H1HESC	74519231	74519490	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_HEPG2	74519235	74519489	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_SKNSHRA	74519242	74519498	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_K562	74519255	74519485	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_H1HESC	74519256	74519462	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_HEPG2	74519261	74519484	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_GM12878	74519268	74519466	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_HELAS3	74519267	74519479	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_K562	74519274	74519489	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr17	74519373	74519373	RAD21_GM12878	74519285	74519453	NM_022066	74459288	74549287	5D	UBE2O	63893	hsa04120
chr19	495721	495721	RAD21_SKNSHRA	495702	495911	NM_004359	431732	521731	5D	CDC34	997	hsa04120
chr19	495721	495721	RAD21_H1HESC	495703	495938	NM_004359	431732	521731	5D	CDC34	997	hsa04120
chr19	495721	495721	RAD21_HEPG2	495714	495933	NM_004359	431732	521731	5D	CDC34	997	hsa04120
