Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr17	21175068	21175068	JUND_HEPG2	21174857	21175116	NM_145109	21087967	21177966	5D	MAP2K3	5606	hsa05164
chr17	21175068	21175068	JUND_HEPG2	21174857	21175116	NM_002756	21091347	21181346	5D	MAP2K3	5606	hsa05164
chr19	4769739	4769739	JUND_H1HESC	4769617	4769792	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr19	4769739	4769739	JUND_HEPG2	4769632	4769851	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr21	42694666	42694666	JUND_HEPG2	42694556	42694775	NM_001144925	42692519	42782518	5D	MX1	4599	hsa05164
chr21	42818789	42818789	JUND_HELAS3	42818590	42818879	NM_005656	42736477	42826476	3D	TMPRSS2	7113	hsa05164
chr21	42818789	42818789	JUND_HELAS3	42818590	42818879	NM_001135099	42736477	42826476	3D	TMPRSS2	7113	hsa05164
chr21	42818789	42818789	JUND_HELAS3	42818590	42818879	NM_001144925	42818068	42821062	INTRON15	MX1	4599	hsa05164
chr21	42818789	42818789	JUND_HELAS3	42818590	42818879	NM_002462	42818068	42821062	INTRON13	MX1	4599	hsa05164
chr21	42818789	42818789	JUND_HELAS3	42818590	42818879	NM_001178046	42818068	42821062	INTRON11	MX1	4599	hsa05164
