Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr5	167913602	167913602	TAF1_GM12878	167913404	167913613	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr13	111365588	111365588	TAF1_K562	111365474	111365723	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_H1HESC	111365515	111365696	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_GM12891	111365507	111365746	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_GM12892	111365512	111365735	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_GM12892	111365512	111365735	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_GM12878	111365513	111365722	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_H1HESC	111365515	111365696	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_K562	111365544	111365787	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	TAF1_HELAS3	111365585	111365678	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
