Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995807	12996056	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12995742	12995985	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_H1HESC	12996277	12996546	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997049	12997298	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997891	12998134	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12997953	12998110	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NM_000159	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NR_102316	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NM_013976	12991942	12999941	5P2	GCDH	2639	hsa00310
chr19	12995238	12998702	TAF1_K562	12998357	12998606	NR_102317	12991942	12999941	5P2	GCDH	2639	hsa00310
