Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr12	49390676	49390676	RAD21_HEPG2	49390581	49390820	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_HEPG2	49390581	49390820	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_HEPG2	49390581	49390820	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390583	49390818	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390583	49390818	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390583	49390818	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390586	49390821	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390586	49390821	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390586	49390821	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_K562	49390607	49390804	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_K562	49390607	49390804	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_K562	49390607	49390804	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390613	49390793	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390613	49390793	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_GM12878	49390613	49390793	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_SKNSHRA	49390625	49390761	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_SKNSHRA	49390625	49390761	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_SKNSHRA	49390625	49390761	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390639	49390792	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390639	49390792	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_H1HESC	49390639	49390792	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
chr12	49390676	49390676	RAD21_HEPG2	49390638	49390786	NM_003394	49375641	49465640	5D	WNT10B	7480	hsa04340
chr12	49390676	49390676	RAD21_HEPG2	49390638	49390786	NM_005430	49386396	49476395	3D	WNT1	7471	hsa04340
chr12	49390676	49390676	RAD21_HEPG2	49390638	49390786	NM_021044	49383205	49473204	3D	DHH	50846	hsa04340
