Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	NRSF_K562	170862226	170862409	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	NRSF_K562	170862226	170862409	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	NRSF_HTB11	170862231	170862460	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05168
chr6	170862335	170862335	NRSF_HTB11	170862231	170862460	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05168
chr19	4769739	4769739	NRSF_K562	4769469	4769891	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_H1HESC	4769426	4769901	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_HELAS3	4769406	4769912	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_H1HESC	4769426	4769901	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_PFSK1	4769448	4769934	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_HTB11	4769498	4769879	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_GM12878	4769489	4769880	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_HEPG2	4769478	4769903	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_U87	4769480	4769910	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
chr19	4769739	4769739	NRSF_PANC1	4769520	4769859	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05168
