Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM15510	89546673	89546948	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM15510	89546673	89546948	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM10847	89546692	89546975	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM10847	89546692	89546975	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM19099	89546694	89546977	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM19099	89546694	89546977	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM18951	89546693	89546968	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM18951	89546693	89546968	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM12891	89546695	89546994	NM_001162536	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr1	89546802	89546802	NFKB_GM12891	89546695	89546994	NM_019610	89468643	89558642	5D	RBMXL1	494115	hsa03040
chr9	115983539	115983539	NFKB_GM12878	115983381	115983690	NM_001244926	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM12878	115983381	115983690	NM_004697	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM12891	115983376	115983675	NM_001244926	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM12891	115983376	115983675	NM_004697	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM18951	115983407	115983682	NM_001244926	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM18951	115983407	115983682	NM_004697	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM19099	115983458	115983741	NM_001244926	115937913	116027912	5D	PRPF4	9128	hsa03040
chr9	115983539	115983539	NFKB_GM19099	115983458	115983741	NM_004697	115937913	116027912	5D	PRPF4	9128	hsa03040
