Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr4	57941159	57941159	MAX_HELAS3	57941008	57941271	NM_000938	57907334	57997333	3D	POLR2B	5431	hsa05169
chr6	170862335	170862335	MAX_K562	170862264	170862520	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	MAX_K562	170862264	170862520	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	MAX_NB4	170862264	170862499	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	MAX_NB4	170862264	170862499	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_000610	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001001391	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001202557	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001202555	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001202556	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001001389	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001001390	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	MAX_H1HESC	35161049	35161324	NM_001001392	35160917	35198120	INTRON1	CD44	960	hsa05169
chr12	131441716	131441716	MAX_HUVEC	131441523	131441732	NM_006325	131370826	131460825	3D	RAN	5901	hsa05169
chr12	131441716	131441716	MAX_NB4	131441628	131441863	NM_006325	131370826	131460825	3D	RAN	5901	hsa05169
