Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr1	183188061	183188061	ZNF263_TREXHEK293	183187913	183188362	NM_002293	183124727	183214726	3D	LAMC1	3915	hsa05145
chr1	183188061	183188061	ZNF263_TREXHEK293	183187913	183188362	NM_018891	183187623	183189958	INTRON4	LAMC2	3918	hsa05145
chr1	183188061	183188061	ZNF263_TREXHEK293	183187913	183188362	NM_005562	183187623	183189958	INTRON4	LAMC2	3918	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_002118	32918847	33008846	5D	HLA-DMB	3109	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_006120	32930899	33020898	5D	HLA-DMA	3108	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_001242525	32932345	33022344	3D	HLA-DPA1	3113	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_001242524	32932345	33022344	3D	HLA-DPA1	3113	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_033554	32932345	33022344	3D	HLA-DPA1	3113	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_002121	32943702	33033701	5D	HLA-DPB1	3115	hsa05145
chr6	32975510	32975510	ZNF263_TREXHEK293	32975106	32975555	NM_002119	32975369	32975788	INTRON3	HLA-DOA	3111	hsa05145
