Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr17	13956666	13956666	GR_A549	13956640	13956729	NM_001303	13872718	13962717	5D	COX10	1352	hsa01100
chr17	41046439	41046439	GR_A549	41046313	41046485	NM_000151	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	GR_A549	41046313	41046485	NM_001158	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046313	41046485	NM_009590	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046313	41046485	NM_003734	41020140	41110139	3D	AOC3	8639	hsa01100
chr17	41046439	41046439	GR_A549	41046313	41046485	NM_001270397	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	GR_A549	41046278	41046533	NM_000151	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	GR_A549	41046278	41046533	NM_001158	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046278	41046533	NM_009590	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046278	41046533	NM_003734	41020140	41110139	3D	AOC3	8639	hsa01100
chr17	41046439	41046439	GR_A549	41046278	41046533	NM_001270397	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	GR_A549	41046292	41046541	NM_000151	41042813	41050812	5P2	G6PC	2538	hsa01100
chr17	41046439	41046439	GR_A549	41046292	41046541	NM_001158	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046292	41046541	NM_009590	41012724	41102723	3D	AOC2	314	hsa01100
chr17	41046439	41046439	GR_A549	41046292	41046541	NM_003734	41020140	41110139	3D	AOC3	8639	hsa01100
chr17	41046439	41046439	GR_A549	41046292	41046541	NM_001270397	41042813	41050812	5P2	G6PC	2538	hsa01100
