Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr3	141668452	141668452	POL24H8_H1HESC	141668323	141668518	NM_001679	141655382	141745381	3D	ATP1B3	483	hsa04911
chr3	141668452	141668452	POL24H8_H1HESC	141668323	141668518	NM_001679	141655382	141745381	3D	ATP1B3	483	hsa04911
chr19	49621963	49621963	POL24H8_GM12878	49621860	49622088	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_GM12878	49621860	49622088	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_GM12892	49621839	49622114	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_GM12892	49621839	49622114	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_GM12892	49621839	49622114	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_GM12892	49621839	49622114	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_K562	49621852	49622095	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_K562	49621852	49622095	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_K562	49621924	49622036	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_K562	49621924	49622036	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_HCT116	49621923	49622056	NM_001195227	49561015	49651014	5D	TRPM4	54795	hsa04911
chr19	49621963	49621963	POL24H8_HCT116	49621923	49622056	NM_017636	49561015	49651014	5D	TRPM4	54795	hsa04911
