Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr17	41046439	41046439	P300_HEPG2	41046329	41046685	NM_005789	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046329	41046685	NM_176863	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046329	41046685	NM_001267045	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046329	41046685	NR_049772	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046354	41046574	NM_005789	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046354	41046574	NM_176863	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046354	41046574	NM_001267045	41005777	41095776	3D	PSME3	10197	hsa05160
chr17	41046439	41046439	P300_HEPG2	41046354	41046574	NR_049772	41005777	41095776	3D	PSME3	10197	hsa05160
chr19	4769739	4769739	P300_HEPG2	4769586	4769835	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05160
chr19	4769739	4769739	P300_H1HESC	4769619	4769858	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05160
