Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr21	38539118	38539118	CTCF_GM12878	38539048	38539367	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_GM12878	38539048	38539367	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_GM12878	38539048	38539367	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HELAS3	38539005	38539384	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HELAS3	38539005	38539384	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HELAS3	38539005	38539384	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HSMM	38539040	38539303	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HSMM	38539040	38539303	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HSMM	38539040	38539303	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHDFAD	38539024	38539283	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHDFAD	38539024	38539283	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHDFAD	38539024	38539283	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHEK	38539020	38539335	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHEK	38539020	38539335	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_NHEK	38539020	38539335	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_GM06990	38539014	38539289	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_GM06990	38539014	38539289	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_GM06990	38539014	38539289	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HEE	38539037	38539312	NM_153681	38455103	38545102	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HEE	38539037	38539312	NR_028352	38455458	38545457	5D	PIGP	51227	hsa00563
chr21	38539118	38539118	CTCF_HEE	38539037	38539312	NM_153682	38455458	38545457	5D	PIGP	51227	hsa00563
