Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr5	167913602	167913602	POL24H8_HCT116	167913371	167913650	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_GM12878	167913373	167913657	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_K562	167913380	167913623	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_GM12891	167913394	167913634	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_GM12892	167913388	167913644	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_GM12892	167913388	167913644	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr5	167913602	167913602	POL24H8_K562	167913394	167913640	NM_002887	167913548	167915605	INTRON1	RARS	5917	hsa00970
chr13	111365588	111365588	POL24H8_GM12892	111365489	111365810	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_GM12878	111365462	111365946	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_GM12892	111365489	111365810	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_HCT116	111365501	111365778	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_K562	111365489	111365800	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_GM12891	111365504	111365781	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_H1HESC	111365523	111365738	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_H1HESC	111365523	111365738	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
chr13	111365588	111365588	POL24H8_K562	111365578	111365695	NM_024537	111360480	111368479	5P2	CARS2	79587	hsa00970
