Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM15510	89546673	89546948	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM15510	89546673	89546948	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM10847	89546692	89546975	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM10847	89546692	89546975	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM12878	89546683	89546992	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM19099	89546694	89546977	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM19099	89546694	89546977	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM18951	89546693	89546968	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM18951	89546693	89546968	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM12891	89546695	89546994	NM_001008661	89468643	89558642	5D	CCBL2	56267	hsa01100
chr1	89546802	89546802	NFKB_GM12891	89546695	89546994	NM_001008662	89468643	89558642	5D	CCBL2	56267	hsa01100
chr5	167913602	167913602	NFKB_GM15510	167913347	167913622	NM_024594	167882627	167972626	3D	PANK3	79646	hsa01100
chr6	160210060	160210060	NFKB_GM15510	160209878	160210153	NM_005891	160202087	160210086	3P2	ACAT2	39	hsa01100
chr11	47600437	47600437	NFKB_GM10847	47600343	47600626	NM_004551	47598561	47600560	5P1	NDUFS3	4722	hsa01100
chr11	47600437	47600437	NFKB_GM12891	47600350	47600649	NM_004551	47598561	47600560	5P1	NDUFS3	4722	hsa01100
chr17	74519373	74519373	NFKB_GM15510	74519231	74519506	NM_001166579	74476199	74566198	3D	AANAT	15	hsa01100
chr17	74519373	74519373	NFKB_GM15510	74519231	74519506	NM_001088	74476199	74566198	3D	AANAT	15	hsa01100
