Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	NFKB_GM12891	170862151	170862450	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	NFKB_GM12891	170862151	170862450	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	NFKB_GM15510	170862198	170862473	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	NFKB_GM15510	170862198	170862473	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	NFKB_GM18505	170862217	170862500	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05166
chr6	170862335	170862335	NFKB_GM18505	170862217	170862500	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05166
chr9	115983539	115983539	NFKB_GM12878	115983381	115983690	NM_139286	115929289	116019288	3D	CDC26	246184	hsa05166
chr9	115983539	115983539	NFKB_GM12891	115983376	115983675	NM_139286	115929289	116019288	3D	CDC26	246184	hsa05166
chr9	115983539	115983539	NFKB_GM18951	115983407	115983682	NM_139286	115929289	116019288	3D	CDC26	246184	hsa05166
chr9	115983539	115983539	NFKB_GM19099	115983458	115983741	NM_139286	115929289	116019288	3D	CDC26	246184	hsa05166
