Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr9	115983539	115983539	POL2_A549	115983405	115983652	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HELAS3	115983335	115983644	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM12878	115983391	115983646	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM12878	115983374	115983637	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM12892	115983365	115983640	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HEPG2	115983353	115983616	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM18505	115983343	115983622	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983351	115983620	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983364	115983663	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983355	115983650	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM12891	115983365	115983654	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983378	115983661	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HELAS3	115983379	115983629	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM18526	115983381	115983630	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM12878	115983386	115983615	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983386	115983635	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM19099	115983386	115983645	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM10847	115983394	115983633	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_RAJI	115983392	115983652	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983404	115983623	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_ECC1	115983446	115983602	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_A549	115983414	115983634	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GLIOBLA	115983405	115983608	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HEPG2	115983406	115983621	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM19193	115983411	115983551	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HEK293B	115983411	115983670	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HELAS3	115983418	115983646	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HEPG2	115983426	115983629	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_K562	115983427	115983656	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_GM18951	115983441	115983630	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_HUVEC	115983447	115983602	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_MCF7	115983450	115983633	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_PROGFIB	115983499	115983606	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_MCF10AES	115983508	115983685	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr9	115983539	115983539	POL2_MCF10AES	115983512	115983670	NM_139286	115929289	116019288	3D	CDC26	246184	hsa04120
chr16	637211	637211	POL2_PBDE	636270	637305	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_PBDE	636270	637305	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_A549	637204	637431	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_RAJI	637147	637337	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_PBDE	637105	637554	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_GM12878	637185	637440	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
chr16	637211	637211	POL2_HEPG2	637206	637461	NM_005861	630114	720113	5D	STUB1	10273	hsa04120
