Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr19	4769739	4769739	MAX_H1HESC	4769504	4769779	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr19	4769739	4769739	MAX_HELAS3	4769545	4769808	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr19	4769739	4769739	MAX_NB4	4769549	4769784	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr19	4769739	4769739	MAX_K562	4769563	4769823	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr19	4769739	4769739	MAX_HUVEC	4769562	4769771	NM_182919	4715935	4805934	3D	TICAM1	148022	hsa05164
chr21	42818789	42818789	MAX_HELAS3	42818552	42818815	NM_005656	42736477	42826476	3D	TMPRSS2	7113	hsa05164
chr21	42818789	42818789	MAX_HELAS3	42818552	42818815	NM_001135099	42736477	42826476	3D	TMPRSS2	7113	hsa05164
chr21	42818789	42818789	MAX_HELAS3	42818552	42818815	NM_001144925	42818068	42821062	INTRON15	MX1	4599	hsa05164
chr21	42818789	42818789	MAX_HELAS3	42818552	42818815	NM_002462	42818068	42821062	INTRON13	MX1	4599	hsa05164
chr21	42818789	42818789	MAX_HELAS3	42818552	42818815	NM_001178046	42818068	42821062	INTRON11	MX1	4599	hsa05164
