Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr12	125371972	125371972	GABP_K562	125371777	125372046	NM_005505	125358519	125448518	5D	SCARB1	949	hsa04145
chr12	125371972	125371972	GABP_K562	125371777	125372046	NM_001082959	125358519	125448518	5D	SCARB1	949	hsa04145
chr22	18560569	18560569	GABP_K562	18560489	18560783	NM_001193414	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_K562	18560489	18560783	NM_018943	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_H1HESC	18560520	18560775	NM_001193414	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_H1HESC	18560520	18560775	NM_018943	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_HEPG2	18560515	18560767	NM_001193414	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_HEPG2	18560515	18560767	NM_018943	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_HELAS3	18560524	18560663	NM_001193414	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_HELAS3	18560524	18560663	NM_018943	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_GM12878	18560546	18560640	NM_001193414	18493452	18583451	5D	TUBA8	51807	hsa04145
chr22	18560569	18560569	GABP_GM12878	18560546	18560640	NM_018943	18493452	18583451	5D	TUBA8	51807	hsa04145
