Search for chr	given interval low	given interval high	tfbs	tfbs low	tfbs high	refseq gene name	ucscRefSeqGene low	ucscRefSeqGene high	interval name 	hugo suymbol	entrez id	keggPathwayName
chr6	170862335	170862335	TBP_GM12878	170862258	170862567	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_GM12878	170862258	170862567	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_K562	170862266	170862503	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_K562	170862266	170862503	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_H1HESC	170862304	170862466	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_H1HESC	170862304	170862466	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_HEPG2	170862310	170862454	NM_001172085	170861420	170863419	5P1	TBP	6908	hsa05169
chr6	170862335	170862335	TBP_HEPG2	170862310	170862454	NM_003194	170861420	170863419	5P1	TBP	6908	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_000610	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001001391	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001202557	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001202555	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001202556	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001001389	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001001390	35160917	35198120	INTRON1	CD44	960	hsa05169
chr11	35161075	35161075	TBP_HELAS3	35161069	35161368	NM_001001392	35160917	35198120	INTRON1	CD44	960	hsa05169
