Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727526	7728426	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	36789545	36789545	chr1	36788218	36790252	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	40426921	40426921	chr1	40425485	40427207	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	113242121	113242121	chr1	113241791	113251373	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	113248364	113248364	chr1	113241791	113251373	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	183241261	183241261	chr1	183240796	183242949	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	202075668	202075668	chr1	202072841	202080431	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	202081211	202081211	chr1	202081127	202085221	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	223960535	223960535	chr1	223958237	223961104	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	230238820	230238820	chr1	230238398	230243383	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr1	233771246	233771246	chr1	233771177	233772679	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312861	102317262	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44378649	44381901	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr4	88313178	88313178	chr4	88310472	88313594	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170579705	170582685	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr5	167913602	167913602	chr5	167912206	167915286	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	6712344	6712344	chr6	6711574	6714121	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	26103176	26103176	chr6	26102861	26105418	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	84140037	84140037	chr6	84139174	84141929	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	138409766	138409766	chr6	138407499	138409975	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	160210060	160210060	chr6	160208121	160214062	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr6	170862335	170862335	chr6	170859988	170865227	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr7	130012956	130012956	chr7	130011815	130014975	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr8	22849421	22849421	chr8	22842162	22849709	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr8	26437075	26437075	chr8	26433325	26437864	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr9	115983539	115983539	chr9	115981438	115985801	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr10	13341377	13341377	chr10	13340583	13345114	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr10	71890629	71890629	chr10	71889995	71893844	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	2933064	2933064	chr11	2931803	2935874	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	8886259	8886259	chr11	8883791	8890886	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	8987822	8987822	chr11	8983909	8987924	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	35161075	35161075	chr11	35159432	35163712	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	47600437	47600437	chr11	47598157	47602895	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr11	64772544	64772544	chr11	64772154	64773553	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	30946068	30946068	chr12	30945123	30951151	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	49390676	49390676	chr12	49388594	49390977	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	50303926	50303926	chr12	50302650	50305256	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	50304948	50304948	chr12	50302650	50305256	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	50305006	50305006	chr12	50302650	50305256	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr12	58299249	58299249	chr12	58298768	58299691	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr13	111365588	111365588	chr13	111363373	111370462	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr15	78666287	78666287	chr15	78666276	78668245	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr15	90895957	90895957	chr15	90894432	90896656	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr15	90907875	90907875	chr15	90903249	90908818	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr16	637211	637211	chr16	635558	643894	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr16	671681	671681	chr16	670947	682043	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr16	19196303	19196303	chr16	19194666	19196816	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr16	57024661	57024661	chr16	57021343	57026422	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr16	57771125	57771125	chr16	57768076	57772190	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	3591821	3591821	chr17	3591339	3592358	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	36605489	36605489	chr17	36603527	36613307	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	48273154	48273154	chr17	48271257	48278893	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	55289932	55289932	chr17	55287653	55289980	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	73871466	73871466	chr17	73871226	73875717	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr17	74519373	74519373	chr17	74518618	74519977	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr18	3653421	3653421	chr18	3648585	3656254	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr18	7035914	7035914	chr18	7034617	7039422	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr18	9760728	9760728	chr18	9749650	9761330	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr19	1847697	1847697	chr19	1844775	1849557	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr19	2238666	2238666	chr19	2232773	2242303	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr19	3448693	3448693	chr19	3448468	3449605	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr19	49621963	49621963	chr19	49620988	49624251	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr20	48407126	48407126	chr20	48405367	48407966	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr20	61279979	61279979	chr20	61271026	61285349	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr21	43817116	43817116	chr21	43814405	43817544	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr22	18560569	18560569	chr22	18558278	18563033	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr22	38144617	38144617	chr22	38140592	38144982	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
chr22	38158740	38158740	chr22	38157468	38159845	H3K9AC	HELAS3	wgEncodeBroadHistoneHelas3H3k9acStdAln.narrowPeak
