Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36786149	36790530	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246226	113250843	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr1	230238820	230238820	chr1	230238785	230241663	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312602	102318283	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr3	19931169	19931169	chr3	19930189	19931650	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378785	44382510	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr4	40196548	40196548	chr4	40196192	40196823	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88309413	88313262	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170580100	170583631	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798913	137805306	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr5	149310446	149310446	chr5	149309636	149310506	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912955	167915176	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr5	173738576	173738576	chr5	173738492	173739206	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr6	26103176	26103176	chr6	26103077	26105217	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr6	52436647	52436647	chr6	52434740	52443331	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84138960	84141661	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
chr6	136359445	136359445	chr6	136357958	136362389	H3K4ME3	AG04450	wgEncodeUwHistoneAg04450H3k4me3StdAln.narrowPeak
