Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36788195	36790579	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246450	113250960	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312479	102317394	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571661	153577187	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378670	44382291	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88309101	88313800	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170580296	170582620	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798891	137804711	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167912901	167915833	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr6	26103176	26103176	chr6	26102553	26105229	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84138075	84142717	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160208622	160213829	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170860606	170865129	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr7	77044447	77044447	chr7	77044180	77046568	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26432898	26438341	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr8	108252237	108252237	chr8	108252076	108253345	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr9	105603759	105603759	chr9	105603247	105605140	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115981940	115986052	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13340753	13343072	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr10	71890629	71890629	chr10	71889996	71893713	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr10	114715688	114715688	chr10	114707659	114716583	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr11	8987822	8987822	chr11	8984175	8988077	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr11	35161075	35161075	chr11	35159746	35162353	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr11	47600437	47600437	chr11	47598811	47602297	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr11	118231583	118231583	chr11	118229571	118232552	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr11	119235403	119235403	chr11	119231666	119236489	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr12	49390676	49390676	chr12	49390078	49394710	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr13	111365588	111365588	chr13	111362859	111367974	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr14	36402545	36402545	chr14	36401500	36402797	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr14	50433110	50433110	chr14	50432705	50433846	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr15	90895957	90895957	chr15	90894793	90896685	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr16	637211	637211	chr16	637005	644285	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr16	1481019	1481019	chr16	1480571	1481748	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr16	57771125	57771125	chr16	57768171	57771680	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr18	3653421	3653421	chr18	3652710	3654359	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr19	1847697	1847697	chr19	1846248	1849265	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr19	2238666	2238666	chr19	2234734	2238995	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4583979	4585351	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr19	49621963	49621963	chr19	49620638	49624355	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr19	53634926	53634926	chr19	53634457	53636839	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr21	42694666	42694666	chr21	42693690	42696451	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
chr22	18560569	18560569	chr22	18559569	18562132	H3K4ME3	CACO2	wgEncodeUwHistoneCaco2H3k4me3StdAln.narrowPeak
