Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	42680326	42680326	chr1	42678626	42681114	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr1	42737931	42737931	chr1	42737378	42739017	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr1	97198330	97198330	chr1	97195542	97198564	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr2	153572155	153572155	chr2	153569800	153573156	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr3	61655973	61655973	chr3	61653492	61656760	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr4	55526919	55526919	chr4	55525149	55528812	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr5	137802403	137802403	chr5	137801202	137805208	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr5	159694356	159694356	chr5	159692979	159694632	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr6	20408918	20408918	chr6	20406649	20411047	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr6	157164549	157164549	chr6	157161277	157165711	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr6	160210060	160210060	chr6	160208062	160210213	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr7	155257893	155257893	chr7	155255542	155259680	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr8	441456	441456	chr8	426690	444138	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr8	468608	468608	chr8	466218	469494	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr8	26437075	26437075	chr8	26436121	26442331	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr10	11582343	11582343	chr10	11580146	11582440	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr10	61618788	61618788	chr10	61616195	61618965	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr10	82247138	82247138	chr10	82244414	82248100	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr12	4388270	4388270	chr12	4385073	4393999	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr12	6340387	6340387	chr12	6339010	6342107	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr12	124983615	124983615	chr12	124979367	124991945	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr13	111371180	111371180	chr13	111371082	111372387	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr15	57349161	57349161	chr15	57348916	57350868	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr16	633353	633353	chr16	632215	634258	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr16	637211	637211	chr16	636152	638718	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr17	36898392	36898392	chr17	36896845	36899518	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr19	1847697	1847697	chr19	1842056	1848267	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr19	2238666	2238666	chr19	2237438	2245031	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr20	61279979	61279979	chr20	61278706	61280692	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr21	27520110	27520110	chr21	27520058	27522879	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
chr22	38144617	38144617	chr22	38142972	38145186	H4K20ME1	H1HESC	wgEncodeBroadHistoneH1hescH4k20me1StdAln.narrowPeak
