Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	22224101	22224101	chr1	22220809	22242606	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	36789545	36789545	chr1	36787754	36790128	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	53515100	53515100	chr1	53512441	53516227	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	113242121	113242121	chr1	113241573	113246300	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	113248364	113248364	chr1	113246307	113251003	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	172353470	172353470	chr1	172351867	172353801	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr1	223960535	223960535	chr1	223956463	223961280	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312792	102317944	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr2	153572155	153572155	chr2	153571820	153576671	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr2	169853632	169853632	chr2	169851726	169854074	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44379078	44381677	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr4	88313178	88313178	chr4	88311405	88313589	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170579419	170584130	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr5	55422680	55422680	chr5	55421721	55423562	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr5	58583212	58583212	chr5	58582682	58585445	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr5	137802403	137802403	chr5	137798864	137802743	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr5	167913602	167913602	chr5	167912739	167915000	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr5	173738576	173738576	chr5	173738474	173739496	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr6	7735787	7735787	chr6	7725532	7737183	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr6	26103176	26103176	chr6	26102507	26105243	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr6	52436647	52436647	chr6	52432255	52437065	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr6	84140037	84140037	chr6	84139128	84141621	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
chr6	130069290	130069290	chr6	130069259	130071932	H3K9AC	HUVEC	wgEncodeBroadHistoneHuvecH3k9acStdAln.narrowPeak
