Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727498	7728437	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr1	36789545	36789545	chr1	36788332	36790090	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr1	113248364	113248364	chr1	113247043	113251044	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr1	172353470	172353470	chr1	172351961	172354570	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr1	183188061	183188061	chr1	183186958	183188669	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr1	224972013	224972013	chr1	224970329	224975607	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr2	36859747	36859747	chr2	36857408	36860181	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr2	102315056	102315056	chr2	102314648	102317167	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr2	144282077	144282077	chr2	144281185	144284093	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	19931169	19931169	chr3	19929720	19932189	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	44380487	44380487	chr3	44378316	44381587	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	52968725	52968725	chr3	52968196	52969712	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	122388463	122388463	chr3	122388006	122389282	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	134437954	134437954	chr3	134436361	134438627	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr3	155743406	155743406	chr3	155742496	155743576	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	3454453	3454453	chr4	3453636	3454602	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	40196548	40196548	chr4	40196037	40197126	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	54653802	54653802	chr4	54651310	54653835	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	88313178	88313178	chr4	88311530	88313842	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	111077160	111077160	chr4	111076634	111077754	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	170580817	170580817	chr4	170579890	170582381	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
chr4	186909595	186909595	chr4	186907651	186910147	H2AZ	OSTEOBL	wgEncodeBroadHistoneOsteoblH2azStdAln.narrowPeak
