Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36788265	36790181	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246875	113250813	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312671	102318064	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571938	153577388	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378929	44381501	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88310488	88313244	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr4	170580817	170580817	chr4	170580449	170582624	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137799064	137805676	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr5	137805651	137805651	chr5	137799064	137805676	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167913218	167915143	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr5	173738576	173738576	chr5	173738545	173739464	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46457493	46460392	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84138951	84141672	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160207928	160213552	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170860279	170865246	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr7	77044447	77044447	chr7	77044447	77046502	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr7	130012956	130012956	chr7	130012840	130014304	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26433595	26437459	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115981372	115985802	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13341061	13342716	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr10	114715688	114715688	chr10	114714389	114717130	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr11	35161075	35161075	chr11	35159816	35162391	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr11	47600437	47600437	chr11	47598780	47602701	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr11	118231583	118231583	chr11	118229673	118231707	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr13	111365588	111365588	chr13	111363759	111371004	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr15	90895957	90895957	chr15	90894687	90896498	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr16	57771125	57771125	chr16	57768321	57771324	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr19	1847697	1847697	chr19	1846252	1849235	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr19	2238666	2238666	chr19	2234824	2240905	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4584064	4585251	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr19	49621963	49621963	chr19	49621282	49624141	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
chr22	18560569	18560569	chr22	18559468	18562588	H3K4ME3	HEK293	wgEncodeUwHistoneHek293H3k4me3StdAln.narrowPeak
