Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	3197746	3197746	chr1	3196640	3203417	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	3597016	3597016	chr1	3594746	3607169	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	7236809	7236809	chr1	7235544	7239260	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	112865945	112865945	chr1	112865778	112870224	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	203192136	203192136	chr1	203190637	203193403	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	203336807	203336807	chr1	203329372	203336812	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	204924684	204924684	chr1	204922924	204926049	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr1	204940971	204940971	chr1	204939227	204944947	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr2	30938937	30938937	chr2	30938742	30940871	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr2	45113851	45113851	chr2	45111292	45115481	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr2	119879639	119879639	chr2	119873670	119879859	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr2	122714832	122714832	chr2	122712196	122716106	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr2	233398214	233398214	chr2	233394886	233407269	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	12038263	12038263	chr3	12035651	12038694	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	42914011	42914011	chr3	42911701	42914720	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	126265705	126265705	chr3	126252932	126266977	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	184188502	184188502	chr3	184185652	184188955	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	194079910	194079910	chr3	194076653	194083734	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr3	194080915	194080915	chr3	194076653	194083734	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr4	7395822	7395822	chr4	7391163	7398795	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr4	7737340	7737340	chr4	7735979	7740842	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr4	94715675	94715675	chr4	94714610	94716260	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr5	149575122	149575122	chr5	149573824	149581097	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr5	170173509	170173509	chr5	170169945	170174674	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr5	173738576	173738576	chr5	173737651	173741835	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr5	179587748	179587748	chr5	179587630	179589785	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr6	32975510	32975510	chr6	32973308	32980401	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46456279	46458939	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr7	155257893	155257893	chr7	155250633	155271337	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr9	34503452	34503452	chr9	34501587	34504658	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr10	1509657	1509657	chr10	1504242	1510283	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr10	43809569	43809569	chr10	43809145	43811681	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr10	68689360	68689360	chr10	68686657	68689942	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr10	71426937	71426937	chr10	71409138	71430161	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr10	102390726	102390726	chr10	102389673	102393148	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr11	44906253	44906253	chr11	44897304	44911992	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr11	119218529	119218529	chr11	119209221	119219297	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr11	119219123	119219123	chr11	119209221	119219297	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	4388270	4388270	chr12	4370344	4390723	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	49390676	49390676	chr12	49384212	49395440	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	50298534	50298534	chr12	50290366	50299253	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	50316817	50316817	chr12	50313997	50317995	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	52986186	52986186	chr12	52984507	52987267	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	53000986	53000986	chr12	53000267	53003640	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr12	58299249	58299249	chr12	58299202	58301908	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr13	51685540	51685540	chr13	51684757	51688631	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr13	103391633	103391633	chr13	103386622	103393267	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr14	52732722	52732722	chr14	52731573	52737992	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr14	70564803	70564803	chr14	70562838	70567460	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr14	77943615	77943615	chr14	77943044	77945432	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr15	35045056	35045056	chr15	35044030	35051328	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr15	35049786	35049786	chr15	35044030	35051328	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr15	74622532	74622532	chr15	74621782	74627682	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr16	1481019	1481019	chr16	1478513	1484675	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr16	86260711	86260711	chr16	86259713	86262441	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr17	7979462	7979462	chr17	7973640	7981374	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr17	77412178	77412178	chr17	77409396	77414196	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr18	34868735	34868735	chr18	34851362	34869376	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr19	495721	495721	chr19	495034	496827	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr19	1339057	1339057	chr19	1338884	1341910	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4583936	4588068	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr19	4784552	4784552	chr19	4783514	4787027	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr19	51173217	51173217	chr19	51163058	51174146	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr20	60379459	60379459	chr20	60374595	60381439	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr21	37938728	37938728	chr21	37938486	37941320	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr21	43848520	43848520	chr21	43846544	43848562	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr22	35917545	35917545	chr22	35916070	35923681	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr22	44973738	44973738	chr22	44970245	44980282	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chr22	44976339	44976339	chr22	44970245	44980282	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
chrX	17013965	17013965	chrX	17012691	17015870	H3K27ME3	HRE	wgEncodeUwHistoneHreH3k27me3StdAln.narrowPeak
