Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	114720017	114720017	chr1	114715382	114720388	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr1	184002331	184002331	chr1	184001983	184007578	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr1	207631204	207631204	chr1	207630041	207631966	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr2	170216867	170216867	chr2	170216496	170221942	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr4	16087855	16087855	chr4	16087013	16088791	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr4	55526919	55526919	chr4	55522459	55527091	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr5	95033840	95033840	chr5	95032782	95035330	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46456159	46458712	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr7	28494444	28494444	chr7	28494283	28495834	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr7	29518840	29518840	chr7	29518778	29520970	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr7	155257893	155257893	chr7	155250637	155265207	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr8	67220640	67220640	chr8	67219631	67221778	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr10	68689360	68689360	chr10	68686677	68689688	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr11	44906253	44906253	chr11	44903764	44910504	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr11	45494702	45494702	chr11	45493906	45496008	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr11	122391205	122391205	chr11	122391169	122393469	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr12	66646198	66646198	chr12	66645924	66648226	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr13	39730119	39730119	chr13	39728155	39730669	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr14	70564803	70564803	chr14	70564127	70567313	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr16	82607990	82607990	chr16	82607848	82610615	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr17	77412178	77412178	chr17	77410409	77412661	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4584556	4586139	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
chr19	51173217	51173217	chr19	51172281	51174054	H3K27ME3	HMEC	wgEncodeBroadHistoneHmecH3k27me3StdAln.narrowPeak
