Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	112865945	112865945	chr1	112864240	112866728	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	113056989	113056989	chr1	113043480	113058383	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	119837301	119837301	chr1	119835498	119838415	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	153452830	153452830	chr1	153450797	153452920	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	201088888	201088888	chr1	201087444	201095765	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	203336807	203336807	chr1	203334826	203338974	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr1	230686472	230686472	chr1	230683903	230686520	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr2	45113851	45113851	chr2	45111717	45115164	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr2	74847454	74847454	chr2	74844673	74847925	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr2	170216867	170216867	chr2	170216489	170221060	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	10962314	10962314	chr3	10960496	10963155	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	37489414	37489414	chr3	37486256	37491839	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	126265705	126265705	chr3	126263969	126267011	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	139409435	139409435	chr3	139407503	139410803	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	194079910	194079910	chr3	194078103	194083585	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr3	194080915	194080915	chr3	194078103	194083585	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr4	16087855	16087855	chr4	16082911	16089629	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr4	52938242	52938242	chr4	52936949	52938631	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr4	76923997	76923997	chr4	76923868	76926296	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr4	94715675	94715675	chr4	94713480	94716038	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr5	78041975	78041975	chr5	78040045	78042616	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
chr5	149310446	149310446	chr5	149310043	149311052	H3K27ME3	NHA	wgEncodeBroadHistoneNhaH3k27me3StdAln.narrowPeak
