Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	4554213	4554213	chr1	4550209	4554679	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	7236809	7236809	chr1	7235772	7244672	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	29707411	29707411	chr1	29698574	29709616	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	31014505	31014505	chr1	31013333	31018203	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	39059002	39059002	chr1	39055596	39063289	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	41085925	41085925	chr1	41080509	41089111	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	42702343	42702343	chr1	42699565	42711443	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	59073469	59073469	chr1	59065621	59076296	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	62677047	62677047	chr1	62671155	62680704	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	63225911	63225911	chr1	63225882	63228753	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	89546802	89546802	chr1	89541167	89548594	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	95630657	95630657	chr1	95627469	95631358	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	97533596	97533596	chr1	97519873	97535334	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	112823821	112823821	chr1	112811083	112828259	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	167880084	167880084	chr1	167877205	167880692	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	168090310	168090310	chr1	168088363	168091272	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	226654251	226654251	chr1	226646165	226656262	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	227772395	227772395	chr1	227756962	227780476	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	227900137	227900137	chr1	227898971	227900939	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr1	234348401	234348401	chr1	234344302	234348766	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	21832195	21832195	chr2	21830248	21838701	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	36859747	36859747	chr2	36856583	36860585	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	56766537	56766537	chr2	56766082	56767784	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	56787099	56787099	chr2	56783536	56788048	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	57224629	57224629	chr2	57221726	57228848	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	103163699	103163699	chr2	103161935	103170335	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	107324498	107324498	chr2	107322070	107335316	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	108626467	108626467	chr2	108625550	108630464	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	127378996	127378996	chr2	127376256	127383363	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	129090108	129090108	chr2	129086824	129102603	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	137292794	137292794	chr2	137291043	137294448	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	150315376	150315376	chr2	150311867	150320811	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	176621399	176621399	chr2	176620181	176624832	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
chr2	179939492	179939492	chr2	179936870	179944445	H3K9ME3	U2OS	wgEncodeSydhHistoneU2osH3k9me3UcdAln.narrowPeak
