Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	7727853	7727853	chr1	7727711	7729755	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	36789545	36789545	chr1	36785912	36790497	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	42680326	42680326	chr1	42679750	42680902	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	53515100	53515100	chr1	53511479	53516180	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	113248364	113248364	chr1	113246560	113250864	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	167635556	167635556	chr1	167634800	167636457	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	168090310	168090310	chr1	168090292	168091966	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	172324929	172324929	chr1	172324545	172330734	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	172353470	172353470	chr1	172349534	172354066	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	183241261	183241261	chr1	183241029	183243159	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	202075668	202075668	chr1	202074278	202075864	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	209211967	209211967	chr1	209211871	209213528	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	219943714	219943714	chr1	219943066	219945942	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	219945685	219945685	chr1	219943066	219945942	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr1	223960535	223960535	chr1	223956459	223961140	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	37865695	37865695	chr2	37861538	37866172	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	73329871	73329871	chr2	73328463	73331221	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	73330953	73330953	chr2	73328463	73331221	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	85514931	85514931	chr2	85514760	85516481	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312802	102318384	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	128264245	128264245	chr2	128263951	128267384	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	159926848	159926848	chr2	159925510	159931788	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	165463019	165463019	chr2	165462402	165464136	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	168889269	168889269	chr2	168886077	168889455	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	238210048	238210048	chr2	238202474	238210743	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	238224334	238224334	chr2	238220365	238225624	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr2	238635136	238635136	chr2	238633950	238635784	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	4463007	4463007	chr3	4462274	4463452	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	19931169	19931169	chr3	19930190	19932199	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44379089	44381376	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	55189958	55189958	chr3	55189706	55198190	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	99352911	99352911	chr3	99352295	99372650	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr3	188228689	188228689	chr3	188222455	188229959	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	54465286	54465286	chr4	54464360	54466092	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	55526919	55526919	chr4	55526363	55528852	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	57941159	57941159	chr4	57938512	57954317	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	57941699	57941699	chr4	57938512	57954317	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	88313178	88313178	chr4	88311592	88313218	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170579477	170583133	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr4	186909595	186909595	chr4	186908835	186910152	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	70767268	70767268	chr5	70766878	70768133	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	78041975	78041975	chr5	78040971	78044783	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	92528308	92528308	chr5	92524302	92529791	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	118734730	118734730	chr5	118732519	118735081	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	137802403	137802403	chr5	137798884	137802539	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	141721244	141721244	chr5	141721150	141723356	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	153003763	153003763	chr5	153002278	153005214	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr5	167913602	167913602	chr5	167912737	167914952	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	6712344	6712344	chr6	6712146	6714034	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	16332729	16332729	chr6	16331420	16333086	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	22322003	22322003	chr6	22319749	22323115	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	26103176	26103176	chr6	26102435	26105179	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	52436647	52436647	chr6	52434123	52443235	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	84140037	84140037	chr6	84139399	84141681	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
chr6	130071840	130071840	chr6	130069847	130072051	H3K27AC	NHA	wgEncodeBroadHistoneNhaH3k27acStdAln.narrowPeak
