Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	36789545	36789545	chr1	36785533	36790611	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr1	113248364	113248364	chr1	113246559	113250890	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr1	202075668	202075668	chr1	202074467	202076061	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312562	102317515	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr2	153572155	153572155	chr2	153571546	153577476	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr3	3749435	3749435	chr3	3749356	3750573	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr3	44380487	44380487	chr3	44378510	44381621	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr4	88313178	88313178	chr4	88311434	88313232	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr5	137802403	137802403	chr5	137798865	137804677	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr5	159694356	159694356	chr5	159693099	159694497	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr5	167913602	167913602	chr5	167913125	167914805	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr5	173738576	173738576	chr5	173738329	173739462	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46457352	46460660	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr6	84140037	84140037	chr6	84139458	84141819	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr6	160210060	160210060	chr6	160208222	160213344	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr6	170862335	170862335	chr6	170860153	170865055	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr7	77044447	77044447	chr7	77044388	77046517	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr8	26437075	26437075	chr8	26433047	26438855	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr9	115983539	115983539	chr9	115982307	115985235	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr10	13341377	13341377	chr10	13340898	13342660	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr10	114715688	114715688	chr10	114709902	114719017	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr11	2715531	2715531	chr11	2713620	2715946	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
chr11	9648720	9648720	chr11	9646866	9649126	H3K4ME3	H1HESC	wgEncodeBroadHistoneH1hescH3k4me3StdAln.narrowPeak
