Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	41085925	41085925	chr1	41085422	41088135	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr1	153338750	153338750	chr1	153336713	153339665	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr1	203192136	203192136	chr1	203190436	203193296	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr3	37489414	37489414	chr3	37488327	37493518	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr3	126265705	126265705	chr3	126263754	126266396	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr3	194079910	194079910	chr3	194079668	194081760	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr3	194080915	194080915	chr3	194079668	194081760	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr4	3461899	3461899	chr4	3461836	3463498	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr4	16087855	16087855	chr4	16086591	16088664	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr4	78139159	78139159	chr4	78136136	78140873	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr5	58533391	58533391	chr5	58533062	58535445	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr6	46457835	46457835	chr6	46456453	46458723	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr6	47000520	47000520	chr6	46999991	47001856	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr7	105684874	105684874	chr7	105684276	105686190	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr7	128367891	128367891	chr7	128365693	128368169	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr7	155257893	155257893	chr7	155257534	155263175	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr8	22655187	22655187	chr8	22654709	22656205	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr8	102248180	102248180	chr8	102246728	102249035	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr9	34467118	34467118	chr9	34465324	34467450	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr9	98536016	98536016	chr9	98535039	98538369	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr10	71426937	71426937	chr10	71426208	71430338	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr10	73820000	73820000	chr10	73818664	73822457	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr11	119218529	119218529	chr11	119218130	119219416	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr11	119219123	119219123	chr11	119218130	119219416	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr12	662447	662447	chr12	659354	663676	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr12	52986186	52986186	chr12	52985071	52987153	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr12	53000986	53000986	chr12	53000266	53003466	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr12	56846489	56846489	chr12	56846487	56848880	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr13	51682802	51682802	chr13	51681693	51683829	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr15	35049786	35049786	chr15	35049463	35051115	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr15	74622532	74622532	chr15	74620374	74623716	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr17	7979462	7979462	chr17	7973618	7981350	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr17	76560376	76560376	chr17	76559801	76561857	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr19	4585170	4585170	chr19	4584384	4587843	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr19	51173217	51173217	chr19	51172280	51173479	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr20	55707456	55707456	chr20	55705750	55708334	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr21	37938728	37938728	chr21	37938631	37941365	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr21	37968105	37968105	chr21	37967752	37970291	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
chr22	44973738	44973738	chr22	44972146	44973743	H3K27ME3	BJ	wgEncodeUwHistoneBjH3k27me3StdAln.narrowPeak
