Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	3597016	3597016	chr1	3596889	3598373	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	36789545	36789545	chr1	36787988	36789998	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	40426921	40426921	chr1	40419900	40427146	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	41093829	41093829	chr1	41093631	41095458	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	42680326	42680326	chr1	42678654	42681605	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	113248364	113248364	chr1	113242399	113251212	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	183241261	183241261	chr1	183241050	183243019	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	195927450	195927450	chr1	195926789	195928152	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr1	209211967	209211967	chr1	209210826	209213500	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr2	46078462	46078462	chr2	46075912	46079796	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr2	85514931	85514931	chr2	85514227	85517048	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr2	102315056	102315056	chr2	102312588	102318890	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr2	153572155	153572155	chr2	153570571	153573969	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
chr2	221063850	221063850	chr2	221063225	221064520	H3K4ME2	HMEC	wgEncodeBroadHistoneHmecH3k4me2StdAln.narrowPeak
