Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	42680326	42680326	chr1	42679942	42681439	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr1	42737931	42737931	chr1	42737139	42741651	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr1	42757156	42757156	chr1	42754955	42760334	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr1	97198330	97198330	chr1	97192551	97199664	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr1	113248364	113248364	chr1	113244803	113248812	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr1	230238820	230238820	chr1	230236562	230245450	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	73329871	73329871	chr2	73329088	73331498	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	73330953	73330953	chr2	73329088	73331498	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	102315056	102315056	chr2	102314725	102318946	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	128239019	128239019	chr2	128236732	128241012	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	128264245	128264245	chr2	128263925	128270713	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	153572155	153572155	chr2	153569639	153573499	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	172402536	172402536	chr2	172400764	172406677	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	177146274	177146274	chr2	177144580	177150258	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	177154147	177154147	chr2	177152749	177154558	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr2	225434444	225434444	chr2	225416116	225449440	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr3	37969438	37969438	chr3	37969254	37970931	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr3	87280087	87280087	chr3	87278240	87283084	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr3	87290388	87290388	chr3	87289770	87291333	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr4	6874516	6874516	chr4	6873492	6878216	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr4	148956820	148956820	chr4	148955807	148957150	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr4	148974601	148974601	chr4	148973191	148976587	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr5	137350477	137350477	chr5	137349161	137351261	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
chr5	137802403	137802403	chr5	137801225	137807222	H4K20ME1	HSMMT	wgEncodeBroadHistoneHsmmtH4k20me1StdAln.narrowPeak
