Searched for chr	interval low	interval high	histone node chrom name	node Low	node high	node Histone Name	node CellLineName	node FileName
chr1	22224101	22224101	chr1	22222366	22225506	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	36789545	36789545	chr1	36785162	36790757	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	113242121	113242121	chr1	113238965	113251582	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	113248364	113248364	chr1	113238965	113251582	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	184002331	184002331	chr1	183993607	184008958	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	223960535	223960535	chr1	223957444	223961179	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr1	233771246	233771246	chr1	233770037	233772797	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr2	17306652	17306652	chr2	17302305	17310706	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr2	102315056	102315056	chr2	102312641	102317732	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr2	153572155	153572155	chr2	153570448	153579292	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr2	196196133	196196133	chr2	196194651	196196618	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr3	44380487	44380487	chr3	44377412	44382845	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr3	87854276	87854276	chr3	87851379	87858027	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr3	150449882	150449882	chr3	150442273	150453125	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr4	40196548	40196548	chr4	40191802	40215338	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr4	88313178	88313178	chr4	88307976	88313942	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr4	170580817	170580817	chr4	170578195	170588027	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr5	10318454	10318454	chr5	10317586	10321633	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr5	137802403	137802403	chr5	137798672	137804784	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr5	149310446	149310446	chr5	149309198	149312551	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr5	167913602	167913602	chr5	167912741	167916054	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	6712344	6712344	chr6	6708866	6714708	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	20408918	20408918	chr6	20400433	20411027	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	26103176	26103176	chr6	26101293	26106507	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	26129947	26129947	chr6	26116480	26132302	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	42164269	42164269	chr6	42164108	42170041	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	84140037	84140037	chr6	84138951	84142697	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	160210060	160210060	chr6	160204405	160214041	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
chr6	170862335	170862335	chr6	170854361	170866505	H3K9AC	K562	wgEncodeBroadHistoneK562H3k9acStdAln.narrowPeak
